,County,Population_Estimate,Population_Male,Population_Female,MEDIAN_AGE_TOT,Age017_Per_Pop_Est,Age1844_Per_Pop_Est,Age4554_Per_Pop_Est,Age_5564_Per_Pop_Est,Age_65_plus_Per_Pop_Est,Pop_Female_Ratio,Pop_Male_Ratio,State,Confirmed,Deaths,Active,Incidence_Rate,Lethality_Rate,FIPS,Public_Health_Region,Health_Service_Region,Metro_Area_Metro,Metro_Area_Non-Metro,NCHS_Urban_Rural_Classification_2013_Large Central Metro,NCHS_Urban_Rural_Classification_2013_Large Fringe Metro,NCHS_Urban_Rural_Classification_2013_Medium Metro,NCHS_Urban_Rural_Classification_2013_Micropolitan,NCHS_Urban_Rural_Classification_2013_Non-core,NCHS_Urban_Rural_Classification_2013_Small Metro,White,Black,American_Indian_Alaskan_Native,Asian,Native_Hawaiian_Other_Pacific_Islander,Two_Or_More_Races,White_Pop_Ratio,Black_Pop_Ratio,American_Indian_Alaskan_Native_Pop_Ratio,Asian_Pop_Ratio,Native_Hawaiian_Other_Pacific_Islander_Pop_Ratio,Two_Or_More_Races_Pop_Ratio,Social_Distancing_Score_B-,Social_Distancing_Score_C,Social_Distancing_Score_C-,Social_Distancing_Score_D,Social_Distancing_Score_D+,Social_Distancing_Score_D-,Social_Distancing_Score_F,Per_Capita_Income,Median_Household_Income,Percent_Population_Poverty,Percentage_High_School_Graduate_Or_Higher,Percentage_Bachelors_Degree_Or_Higher,Unemployment_Rate_Percentage,Land_Area,Percent_Urban,Percent_Rural,Trauma_Area_Letter,Service_Area_RAC,Trauma_Service_Area_Population_Estimate,Total_Staffed_Hospital_Beds,Available_Hospital_Beds,Available_ICU_Beds,Available_Ventilators,Total_Staffed_Hospital_Beds_Ratio,Available_Hospital_Beds_Ratio,Available_ICU_Beds_Ratio,Available_Ventilators_Ratio,Medicaid_Caseload,Nursing_Homes_With_Cases_In_HSR,Assisted_Living_Facilities_With_Cases_In_HSR,# Uninsured,Medicaid_Caseload_Ratio,Confirmed_Per_Capita,Deaths_Per_Capita,Population_Density
190,Randall,137713,67567,70146,36.3,0.23898978309963476,0.37712489017013645,0.10914728457008416,0.11916812501361528,0.15556991714652937,0.5093636766318358,0.4906363233681642,Texas,1442.0,17.0,1425.0,1047.1052115631785,1.1789181692094313,48381.0,1.0,1,1,0,0,0,1,0,0,0,125940,4884,1348,2492,109,2940,0.914510612650948,0.03546506139580141,0.009788473128898507,0.018095604627014154,0.0007915011654673125,0.02134874703187063,0,0,0,0,0,0,1,47966,69600,8.5,91.1,30.4,2.8,912.7,85.62,14.38,A,Panhandle_RAC_A,440127,1306,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,10710.0,50.0,23.0,14914,0.07777043561610016,0.010471052115631785,0.00012344513589857166,150.88528541689493
191,Reagan,3849,2056,1793,34.1,0.28968563263185243,0.37412314886983633,0.11509482982592881,0.11015848272278514,0.11093790594959729,0.4658352818914004,0.5341647181085997,Texas,51.0,5.0,46.0,1325.0194855806706,9.803921568627452,48383.0,9.0,9/10,0,1,0,0,0,0,1,0,3540,136,43,24,0,106,0.9197194076383476,0.03533385294881788,0.011171732917640946,0.006235385814497272,0.0,0.027539620680696285,0,1,0,0,0,0,0,48253,65273,10.0,71.5,11.5,3.8,1175.3,86.69,13.31,K,Concho_Valley_RAC_K,179457,369,167,4,27,0.00205620287868403,0.0009305850426564581,2.2289462099555882e-05,0.0001504538691720022,360.0,47.0,19.0,767,0.09353078721745908,0.013250194855806703,0.0012990387113535984,3.2749085339913213
192,Real,3452,1705,1747,52.6,0.164252607184241,0.2473928157589803,0.11123986095017381,0.17207415990730013,0.30504055619930476,0.5060834298957126,0.49391657010428736,Texas,71.0,0.0,71.0,2056.7786790266514,0.0,48385.0,8.0,8,0,1,0,0,0,0,1,0,3255,37,68,14,12,66,0.9429316338354577,0.010718424101969872,0.019698725376593278,0.004055619930475087,0.0034762456546929316,0.019119351100811123,0,1,0,0,0,0,0,34687,39506,18.1,80.3,23.2,5.7,699.2,0.0,100.0,P,Southwest_Texas_RAC_P,2945792,5681,715,101,695,0.0019285136221430434,0.00024271910576171025,3.428619535934649e-05,0.00023592976014599808,517.0,128.0,55.0,538,0.14976825028968713,0.020567786790266513,0.0,4.937070938215102
193,Red River,12023,5840,6183,47.7,0.19570822590035764,0.2746402728104466,0.12409548365632538,0.15237461532063545,0.2531814023122349,0.5142643267071446,0.4857356732928554,Texas,131.0,12.0,119.0,1089.5783082425348,9.16030534351145,48387.0,4.0,4/5N,0,1,0,0,0,0,1,0,9544,1992,204,45,2,236,0.7938118606005157,0.16568244198619314,0.016967478998586045,0.0037428262496880978,0.000166347833319471,0.01962904433169758,0,1,0,0,0,0,0,40648,42233,18.2,80.4,13.4,5.2,1043.9,24.27,75.73,F,Northeast_Texas_RAC_F,273329,2063,693,102,63,0.00754768063396127,0.0025354060491202908,0.00037317664792246705,0.00023049145901093553,1900.0,101.0,22.0,1802,0.15803044165349747,0.010895783082425352,0.000998086999916826,11.517386722866174
194,Reeves,15976,9771,6205,33.6,0.22414872308462694,0.45155232849273913,0.11874061091637456,0.08800701051577366,0.11755132699048573,0.38839509263895844,0.6116049073610416,Texas,106.0,2.0,104.0,663.4952428642963,1.8867924528301887,48389.0,9.0,9/10,0,1,0,0,0,1,0,0,14503,887,159,248,15,164,0.9077991987981973,0.055520781171757634,0.009952428642964447,0.015523284927391086,0.0009389083625438157,0.010265398097145719,0,0,0,0,1,0,0,39418,45341,21.5,61.0,11.2,3.5,2635.4,85.5,14.5,J,Texas_J_RAC_J,526736,1754,770,48,172,0.0033299413748063547,0.0014618328726344887,9.112724400838371e-05,0.00032653929103004163,2125.0,47.0,19.0,2302,0.13301201802704057,0.006634952428642964,0.00012518778167250875,6.062077862943006
195,Refugio,6948,3436,3512,44.1,0.22063903281519862,0.28756476683937826,0.1164363845710996,0.14263097294185378,0.23272884283246978,0.5054691997697179,0.4945308002302821,Texas,138.0,0.0,138.0,1986.1830742659758,0.0,48391.0,11.0,11,0,1,0,0,0,0,1,0,6241,435,83,62,0,127,0.8982440990213011,0.06260794473229707,0.011945883707541738,0.008923431203223949,0.0,0.018278641335636156,0,0,0,0,1,0,0,42606,44821,16.3,79.8,10.8,5.8,770.5,39.32,60.68,U,Coastal_Bend_RAC_U,630897,2350,1071,148,167,0.0037248552457849696,0.001697582965206682,0.00023458662824518106,0.00026470247916854893,1026.0,,,1023,0.14766839378238342,0.019861830742659757,0.0,9.017521090201168
196,Roberts,854,423,431,41.6,0.23185011709601874,0.30327868852459017,0.09133489461358314,0.14754098360655737,0.2259953161592506,0.5046838407494145,0.4953161592505855,Texas,6.0,0.0,6.0,702.5761124121782,0.0,48393.0,1.0,1,0,1,0,0,0,0,1,0,819,1,11,2,0,21,0.9590163934426229,0.00117096018735363,0.01288056206088993,0.00234192037470726,0.0,0.02459016393442623,0,0,0,0,0,0,0,41971,67470,7.8,93.9,31.5,3.7,924.1,0.0,100.0,A,Panhandle_RAC_A,440127,1306,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,29.0,50.0,23.0,94,0.03395784543325527,0.00702576112412178,0.0,0.9241424088302131
197,Robertson,17074,8396,8678,40.6,0.23427433524657373,0.3159189410800047,0.11491156143844442,0.13505915426964976,0.1998360079653274,0.5082581703174417,0.49174182968255825,Texas,195.0,0.0,195.0,1142.087384327047,0.0,48395.0,7.0,7,1,0,0,0,0,0,0,1,12995,3444,181,145,12,297,0.7610987466323065,0.2017102026473,0.010600913669907461,0.008492444652688298,0.0007028230057397212,0.0173948693920581,0,0,0,1,0,0,0,40394,44917,15.8,82.6,17.4,4.7,855.2,26.15,73.85,N,Brazos_Valley_RAC_N,360335,533,123,8,42,0.0014791790972289675,0.00034134902243745404,2.220156243495636e-05,0.0001165582027835209,2852.0,87.0,45.0,2571,0.1670376010308071,0.011420873843270469,0.0,19.964920486435922
198,Rockwall,104915,51816,53099,37.8,0.2663203545727494,0.3425249011104227,0.14148596482867082,0.12199399513892198,0.1276747843492351,0.5061144736215031,0.49388552637849686,Texas,635.0,17.0,618.0,605.2518705618834,2.677165354330709,48397.0,3.0,2/3,1,0,0,1,0,0,0,0,90513,7783,882,3382,121,2234,0.8627269694514607,0.07418386312729353,0.008406805509221751,0.032235619310870704,0.0011533145879998093,0.021293428013153506,0,0,0,0,0,0,1,61003,102858,5.1,91.9,38.0,3.3,127.2,83.96,16.04,E,North_Central_Texas_RAC_E,8080080,12019,1650,265,1753,0.0014874852724230453,0.00020420589895149552,3.2796704983118977e-05,0.00021695329749210404,6467.0,261.0,152.0,11401,0.06164037554210552,0.006052518705618834,0.00016203593385121287,824.8034591194969
199,Runnels,10264,5201,5063,41.5,0.23178098207326578,0.3036827747466875,0.11895946999220577,0.13581449727201872,0.2097622759158223,0.4932774746687451,0.5067225253312548,Texas,78.0,2.0,76.0,759.937646141855,2.564102564102564,48399.0,2.0,2/3,0,1,0,0,0,0,1,0,9535,265,182,146,5,131,0.928975058456742,0.02581839438815277,0.017731878409976618,0.014224473889321902,0.00048713951675759937,0.012763055339049104,0,1,0,0,0,0,0,39816,42205,16.9,78.8,18.1,3.8,1051.1,59.24,40.76,K,Concho_Valley_RAC_K,179457,369,167,4,27,0.00205620287868403,0.0009305850426564581,2.2289462099555882e-05,0.0001504538691720022,1496.0,261.0,152.0,1689,0.14575214341387374,0.007599376461418551,0.00019485580670303975,9.765008086766246
200,Rusk,54406,29236,25170,39.3,0.22100503620924164,0.3558431055398302,0.12491269345292799,0.12919530934088153,0.1690438554571187,0.46263279785317796,0.537367202146822,Texas,294.0,3.0,291.0,540.381575561519,1.0204081632653061,48401.0,4.0,4/5N,1,0,0,0,0,0,0,1,42905,9521,577,386,48,969,0.7886078741315297,0.17499908098371503,0.010605447928537294,0.007094805719957358,0.0008822556335698269,0.01781053560269088,0,0,0,0,0,0,1,36485,49788,16.4,79.3,14.7,5.1,924.0,34.13,65.87,G,Piney_Woods_RAC_G,968611,1993,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,7502.0,101.0,22.0,8086,0.1378892033966842,0.0054038157556151895,5.514097709811418e-05,58.88095238095238
201,Sabine,10542,5160,5382,53.4,0.1808006070954278,0.23487004363498387,0.10624169986719788,0.16818440523619807,0.30990324416619236,0.5105293113261241,0.48947068867387594,Texas,36.0,1.0,35.0,341.49117814456457,2.7777777777777777,48403.0,5.0,4/5N,0,1,0,0,0,0,1,0,9474,729,109,41,6,183,0.8986909504837791,0.06915196357427433,0.01033959400493265,0.003889205084424208,0.0005691519635742744,0.017359134889015367,0,0,1,0,0,0,0,34631,40641,17.6,85.4,12.9,8.6,491.7,0.0,100.0,H,Deep_East_Texas_RAC_H,272151,427,122,9,49,0.0015689819254751957,0.00044828055013577023,3.30698766493601e-05,0.00018004710620207165,1527.0,101.0,22.0,1547,0.1448491747296528,0.003414911781445646,9.485866059571239e-05,21.439902379499696
202,San Augustine,8237,4061,4176,50.0,0.1946096879932014,0.254461575816438,0.11363360446764599,0.16692970741774918,0.2703654243049654,0.5069806968556513,0.49301930314434866,Texas,147.0,12.0,135.0,1784.6303265752094,8.16326530612245,48405.0,5.0,4/5N,0,1,0,0,0,0,1,0,6232,1754,74,29,1,147,0.7565861357290276,0.21294160495325967,0.00898385334466432,0.003520699283719801,0.00012140342357654485,0.017846303265752095,0,1,0,0,0,0,0,39879,38826,22.2,80.5,11.5,7.5,530.7,0.0,100.0,H,Deep_East_Texas_RAC_H,272151,427,122,9,49,0.0015689819254751957,0.00044828055013577023,3.30698766493601e-05,0.00018004710620207165,1630.0,101.0,22.0,1146,0.19788758042976812,0.017846303265752095,0.0014568410829185383,15.521009986809872
203,San Jacinto,28859,14367,14492,45.5,0.21213486260785197,0.282268962888527,0.11812606119408157,0.16265289857583423,0.22481721473370525,0.5021657022072837,0.4978342977927163,Texas,135.0,2.0,133.0,467.7916767732769,1.4814814814814816,48407.0,5.0,4/5N,0,1,0,0,0,0,1,0,25026,2738,298,157,22,618,0.8671818150317059,0.09487508229668387,0.010326068124328631,0.005440243944696628,0.0007623271769638587,0.021414463425621123,0,0,1,0,0,0,0,34514,47028,17.5,82.8,10.0,5.6,569.2,0.0,100.0,H,Deep_East_Texas_RAC_H,272151,427,122,9,49,0.0015689819254751957,0.00044828055013577023,3.30698766493601e-05,0.00018004710620207165,4455.0,101.0,22.0,5088,0.1543712533351814,0.0046779167677327696,6.930247063307806e-05,50.700983836964156
204,San Patricio,66730,33647,33083,36.2,0.26371946650681855,0.3508317098756182,0.11543533643039113,0.1170238273640042,0.15298965982316798,0.49577401468604826,0.5042259853139518,Texas,666.0,0.0,666.0,998.0518507417952,0.0,48409.0,11.0,11,1,0,0,0,1,0,0,0,62761,1388,672,812,106,991,0.9405215045706579,0.020800239772216393,0.010070433088565863,0.012168439982017084,0.0015884909336130676,0.014850891652929717,0,0,0,0,0,0,1,43945,53559,17.3,78.1,14.5,7.6,693.4,80.35,19.65,U,Coastal_Bend_RAC_U,630897,2350,1071,148,167,0.0037248552457849696,0.001697582965206682,0.00023458662824518106,0.00026470247916854893,11406.0,,,10748,0.17092761876217594,0.009980518507417952,0.0,96.23593885203346
205,San Saba,6055,3280,2775,41.1,0.2004954582989265,0.3301403798513625,0.10123864574731627,0.12617671345995046,0.24194880264244426,0.458298926507019,0.541701073492981,Texas,19.0,0.0,19.0,313.79025598678777,0.0,48411.0,7.0,7,0,1,0,0,0,0,1,0,5570,242,90,39,0,114,0.9199009083402147,0.039966969446738235,0.01486374896779521,0.006440957886044592,0.0,0.018827415359207268,0,1,0,0,0,0,0,41233,43827,16.8,74.5,14.5,3.2,1135.3,50.64,49.36,O,Capital _Area_Trauma_RAC_O,2375407,5534,563,50,253,0.002329706025114854,0.00023701201520413134,2.104902444086424e-05,0.00010650806367077304,819.0,87.0,45.0,1168,0.1352601156069364,0.003137902559867878,0.0,5.333392054963446
206,Schleicher,2793,1386,1407,39.2,0.23881131399928393,0.32295023272466883,0.11493018259935553,0.12316505549588257,0.20014321518080916,0.5037593984962406,0.49624060150375937,Texas,33.0,1.0,32.0,1181.5252416756175,3.0303030303030303,48413.0,9.0,9/10,0,1,0,0,0,0,1,0,2638,50,30,12,0,63,0.9445041174364482,0.01790189760114572,0.010741138560687433,0.004296455424274973,0.0,0.022556390977443608,0,1,0,0,0,0,0,40136,47317,16.5,76.3,19.1,3.7,1310.6,0.0,100.0,K,Concho_Valley_RAC_K,179457,369,167,4,27,0.00205620287868403,0.0009305850426564581,2.2289462099555882e-05,0.0001504538691720022,286.0,47.0,19.0,626,0.10239885427855352,0.011815252416756176,0.00035803795202291446,2.131084999236991
207,Scurry,16703,9028,7675,36.7,0.24803927438184759,0.36340777105909117,0.11656588636771838,0.11836197090343052,0.15362509728791235,0.4594982937196911,0.5405017062803089,Texas,387.0,1.0,386.0,2316.94905106867,0.2583979328165375,48415.0,2.0,2/3,0,1,0,0,0,1,0,0,15098,915,235,133,9,313,0.9039094773394001,0.0547805783392205,0.01406932886307849,0.007962641441657188,0.0005388253607136442,0.01873914865593007,0,0,0,1,0,0,0,42095,53059,15.8,80.7,15.4,4.4,905.4,68.3,31.7,B,B_RAC_B,513580,2720,757,28,206,0.005296156392382881,0.0014739670547918532,5.451925698041201e-05,0.0004011059620701741,2120.0,261.0,152.0,2383,0.1269233071903251,0.023169490510686702,5.986948452373825e-05,18.448199690744424
208,Shackelford,3265,1595,1670,44.2,0.22848392036753445,0.2820826952526799,0.11332312404287902,0.16447166921898929,0.2116385911179173,0.5114854517611026,0.4885145482388974,Texas,16.0,0.0,16.0,490.04594180704436,0.0,48417.0,2.0,2/3,0,1,0,0,0,0,1,0,3096,60,34,15,2,58,0.9482388973966309,0.018376722817764167,0.010413476263399694,0.004594180704441042,0.0006125574272588055,0.01776416539050536,0,1,0,0,0,0,0,130461,57126,13.4,84.5,25.2,3.0,914.3,0.0,100.0,D,Big_Country_RAC_D,306972,1643,604,29,79,0.005352279686746674,0.001967606166034687,9.447115697848664e-05,0.0002573524621138084,351.0,261.0,152.0,549,0.10750382848392037,0.004900459418070444,0.0,3.571037952531992
209,Shelby,25274,12536,12738,38.6,0.25971353960591914,0.3130094167919601,0.11956951808182321,0.12839281475033631,0.17931471076996122,0.5039962016301337,0.49600379836986624,Texas,348.0,14.0,334.0,1376.9090765213266,4.022988505747127,48419.0,5.0,4/5N,0,1,0,0,0,0,1,0,19770,4491,264,345,21,383,0.7822267943340983,0.17769249030624357,0.01044551713223075,0.013650391706892459,0.0008308934082456279,0.01515391311228931,0,0,0,1,0,0,0,41666,41961,20.6,75.4,15.3,5.1,795.6,20.57,79.43,G,Piney_Woods_RAC_G,968611,1993,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,4730.0,101.0,22.0,5150,0.18714884861913428,0.013769090765213262,0.0005539289388304187,31.76721970839618
210,Sherman,3022,1576,1446,37.6,0.2673726009265387,0.31535407015221706,0.13236267372600927,0.13203176704169425,0.1528788881535407,0.4784910655195235,0.5215089344804765,Texas,35.0,0.0,35.0,1158.173395102581,0.0,48421.0,1.0,1,0,1,0,0,0,0,1,0,2862,57,40,25,0,38,0.9470549305095963,0.01886168100595632,0.013236267372600927,0.00827266710787558,0.0,0.01257445400397088,0,1,0,0,0,0,0,49508,57052,12.1,74.3,21.6,3.1,922.9,0.0,100.0,A,Panhandle_RAC_A,440127,1306,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,293.0,50.0,23.0,767,0.09695565850430178,0.01158173395102581,0.0,3.2744609383465164
211,Smith,232751,112259,120492,36.8,0.24390443005615442,0.35220042019153514,0.11407469785307045,0.12081151101391616,0.1690089408853238,0.5176862827657024,0.4823137172342976,Texas,2106.0,13.0,2093.0,904.8296247921596,0.6172839506172839,48423.0,4.0,4/5N,1,0,0,0,0,0,0,1,180975,41446,1971,3837,246,4276,0.7775476797092171,0.1780701264441399,0.008468277257670215,0.016485428634033794,0.0010569234933469674,0.018371564461592,0,0,0,0,0,0,1,55229,56848,15.0,84.7,24.7,4.1,921.5,68.39,31.61,G,Piney_Woods_RAC_G,968611,1993,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,31247.0,101.0,22.0,36912,0.13425076583988899,0.009048296247921599,5.5853680542725914e-05,252.57840477482367
212,Somervell,9128,4508,4620,42.7,0.21954425942156003,0.3078439964943032,0.13234005258545137,0.14636283961437335,0.193908851884312,0.5061349693251533,0.4938650306748466,Texas,46.0,0.0,46.0,503.9439088518843,0.0,48425.0,3.0,2/3,1,0,0,1,0,0,0,0,8555,116,157,96,4,200,0.9372261174408414,0.012708150744960562,0.017199824715162137,0.010517090271691499,0.00043821209465381246,0.021910604732690624,0,0,0,0,0,0,1,45756,63929,9.7,82.7,19.2,4.5,186.5,0.0,100.0,E,North_Central_Texas_RAC_E,8080080,12019,1650,265,1753,0.0014874852724230453,0.00020420589895149552,3.2796704983118977e-05,0.00021695329749210404,1006.0,261.0,152.0,1415,0.11021034180543383,0.005039439088518843,0.0,48.943699731903486
213,Starr,64633,31537,33096,29.0,0.3263967323194034,0.36571101449723825,0.110841211146009,0.08302260455185431,0.11402843748549503,0.512060402580725,0.487939597419275,Texas,1559.0,22.0,1537.0,2412.0805161450035,1.4111610006414368,48427.0,11.0,11,0,1,0,0,0,1,0,0,63738,262,270,157,15,191,0.9861525845930098,0.004053656800705522,0.004177432580879737,0.002429099685918958,0.00023207958782665202,0.002955146751659369,0,0,0,1,0,0,0,26316,30490,33.2,48.5,9.3,11.7,1223.2,76.29,23.71,V,Lower_Rio_Grande_Valley_RAC_V,1385112,3307,949,226,181,0.0023875325605438404,0.0006851431508787737,0.0001631637008415204,0.0001306753533288283,20138.0,,,16015,0.3115745826435412,0.024120805161450033,0.0003403833954790896,52.839274035317196
214,Stephens,9366,4932,4434,40.1,0.21962417253897074,0.3360025624599616,0.1071962417253897,0.1353833013025838,0.20179372197309417,0.4734144778987828,0.5265855221012171,Texas,23.0,0.0,23.0,245.56907964979717,0.0,48429.0,2.0,2/3,0,1,0,0,0,0,1,0,8748,280,126,79,7,126,0.9340166559897501,0.029895366218236172,0.013452914798206279,0.008434764040145206,0.0007473841554559044,0.013452914798206279,0,1,0,0,0,0,0,39289,43115,19.4,77.1,16.9,4.7,896.7,60.63,39.37,D,Big_Country_RAC_D,306972,1643,604,29,79,0.005352279686746674,0.001967606166034687,9.447115697848664e-05,0.0002573524621138084,1315.0,261.0,152.0,1793,0.1404014520606449,0.0024556907964979713,0.0,10.44496487119438
215,Sterling,1291,653,638,36.4,0.28505034856700234,0.3330751355538342,0.11541440743609604,0.12238574748257165,0.14407436096049575,0.4941905499612703,0.5058094500387297,Texas,1.0,0.0,1.0,77.45933384972889,0.0,48431.0,9.0,9/10,0,1,0,0,0,0,1,0,1206,27,30,5,1,22,0.9341595662277304,0.020914020139426802,0.023237800154918668,0.0038729666924864447,0.000774593338497289,0.017041053446940357,0,1,0,0,0,0,0,58174,59064,12.6,85.8,23.7,3.8,923.4,0.0,100.0,K,Concho_Valley_RAC_K,179457,369,167,4,27,0.00205620287868403,0.0009305850426564581,2.2289462099555882e-05,0.0001504538691720022,137.0,47.0,19.0,239,0.10611928737412858,0.000774593338497289,0.0,1.3980940004331817
216,Stonewall,1350,658,692,47.7,0.22444444444444445,0.24296296296296296,0.11259259259259259,0.15259259259259259,0.2674074074074074,0.5125925925925926,0.4874074074074074,Texas,4.0,0.0,4.0,296.2962962962963,0.0,48433.0,2.0,2/3,0,1,0,0,0,0,1,0,1237,45,23,17,0,28,0.9162962962962963,0.03333333333333333,0.017037037037037038,0.012592592592592593,0.0,0.02074074074074074,0,1,0,0,0,0,0,53416,46915,14.6,79.5,13.5,3.4,916.3,0.0,100.0,D,Big_Country_RAC_D,306972,1643,604,29,79,0.005352279686746674,0.001967606166034687,9.447115697848664e-05,0.0002573524621138084,159.0,261.0,152.0,229,0.11777777777777777,0.002962962962962963,0.0,1.4733165993670196
217,Sutton,3776,1928,1848,41.7,0.2356991525423729,0.2984639830508475,0.1361228813559322,0.1382415254237288,0.19147245762711865,0.4894067796610169,0.510593220338983,Texas,54.0,0.0,54.0,1430.0847457627121,0.0,48435.0,9.0,9/10,0,1,0,0,0,0,1,0,3630,36,51,20,1,38,0.9613347457627118,0.009533898305084746,0.01350635593220339,0.005296610169491525,0.00026483050847457627,0.010063559322033898,0,1,0,0,0,0,0,61478,54774,14.2,76.6,16.8,5.1,1453.9,81.2,18.8,K,Concho_Valley_RAC_K,179457,369,167,4,27,0.00205620287868403,0.0009305850426564581,2.2289462099555882e-05,0.0001504538691720022,382.0,47.0,19.0,671,0.10116525423728813,0.014300847457627119,0.0,2.597152486415847
218,Swisher,7397,3955,3442,36.3,0.2465864539678248,0.35406245775314316,0.1086927132621333,0.11423550087873462,0.17642287413816413,0.4653237799107746,0.5346762200892253,Texas,72.0,1.0,71.0,973.36758145194,1.3888888888888888,48437.0,1.0,1,0,1,0,0,0,0,1,0,6409,638,122,51,12,165,0.8664323374340949,0.08625118291199135,0.01649317290793565,0.006894687035284575,0.0016222793024199,0.022306340408273624,0,1,0,0,0,0,0,41977,43084,19.2,80.5,14.8,4.1,890.2,62.43,37.57,A,Panhandle_RAC_A,440127,1306,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,1198.0,50.0,23.0,1241,0.16195755035825335,0.0097336758145194,0.000135189941868325,8.309368681195236
219,Tarrant,2102515,1027836,1074679,34.8,0.2602749564212384,0.38056470465133424,0.12728089930392886,0.115584906647515,0.11629453297598352,0.5111397540564514,0.48886024594354854,Texas,25146.0,344.0,24802.0,1195.996223570343,1.3680108168297145,48439.0,3.0,2/3,1,0,1,0,0,0,0,0,1526798,375552,18536,122149,5303,54177,0.7261769832795485,0.17862036656099956,0.00881610832740789,0.058096612866019984,0.002522217439590205,0.02576771152643382,0,0,0,0,0,0,1,51239,66059,12.1,85.2,30.7,3.7,865.3,98.71,1.29,E,North_Central_Texas_RAC_E,8080080,12019,1650,265,1753,0.0014874852724230453,0.00020420589895149552,3.2796704983118977e-05,0.00021695329749210404,246706.0,261.0,152.0,331573,0.11733852077155217,0.011959962235703432,0.0001636135770731719,2429.8104703571016
220,Taylor,138034,67130,70904,32.6,0.24812727299071244,0.40235014561629745,0.09464334874016547,0.10903835286958286,0.1458408797832418,0.5136705449382036,0.48632945506179637,Texas,1007.0,14.0,993.0,729.5304055522553,1.3902681231380336,48441.0,2.0,2/3,1,0,0,0,0,0,0,1,117573,11546,1398,3217,212,4088,0.8517684048857528,0.0836460582175406,0.01012793949316835,0.023305852181346624,0.001535853485373169,0.029615891736818466,0,0,0,0,0,0,1,45333,48040,16.0,86.8,24.1,3.5,915.5,83.97,16.03,D,Big_Country_RAC_D,306972,1643,604,29,79,0.005352279686746674,0.001967606166034687,9.447115697848664e-05,0.0002573524621138084,19420.0,261.0,152.0,18841,0.140689974933712,0.0072953040555225526,0.00010142428676992626,150.77444019661388
221,Terrell,776,391,385,51.0,0.18814432989690721,0.2538659793814433,0.09020618556701031,0.13917525773195877,0.3286082474226804,0.4961340206185567,0.5038659793814433,Texas,2.0,0.0,2.0,257.73195876288656,0.0,48443.0,9.0,9/10,0,1,0,0,0,0,1,0,707,13,28,9,0,19,0.9110824742268041,0.01675257731958763,0.03608247422680412,0.011597938144329897,0.0,0.024484536082474227,0,0,0,0,0,0,0,48024,41413,18.9,76.4,17.0,4.9,2358.0,0.0,100.0,J,Texas_J_RAC_J,526736,1754,770,48,172,0.0033299413748063547,0.0014618328726344887,9.112724400838371e-05,0.00032653929103004163,83.0,47.0,19.0,162,0.10695876288659793,0.002577319587628866,0.0,0.3290924512298558
222,Terry,12337,6506,5831,34.6,0.27218934911242604,0.3520304774256302,0.1087784712652995,0.11639782767285402,0.15060387452379023,0.4726432682175569,0.527356731782443,Texas,86.0,0.0,86.0,697.0900543081788,0.0,48445.0,1.0,1,0,1,0,0,0,0,1,0,11317,580,167,75,9,189,0.9173218772797277,0.047013050174272514,0.01353651617086812,0.006079273729431791,0.0007295128475318149,0.015319769798168112,0,0,0,0,1,0,0,32062,41268,22.4,69.2,12.1,5.0,888.8,75.33,24.67,B,B_RAC_B,513580,2720,757,28,206,0.005296156392382881,0.0014739670547918532,5.451925698041201e-05,0.0004011059620701741,2365.0,50.0,23.0,2380,0.19169976493474913,0.0069709005430817865,0.0,13.880513051305131
223,Throckmorton,1501,718,783,51.1,0.19253830779480346,0.24650233177881412,0.10659560293137908,0.15789473684210525,0.29646902065289804,0.5216522318454364,0.47834776815456365,Texas,2.0,0.0,2.0,133.24450366422386,0.0,48447.0,2.0,2/3,0,1,0,0,0,0,1,0,1439,14,20,8,0,20,0.9586942038640907,0.009327115256495669,0.013324450366422385,0.005329780146568954,0.0,0.013324450366422385,1,0,0,0,0,0,0,35941,42701,14.3,80.6,19.9,4.3,912.6,0.0,100.0,D,Big_Country_RAC_D,306972,1643,604,29,79,0.005352279686746674,0.001967606166034687,9.447115697848664e-05,0.0002573524621138084,155.0,261.0,152.0,303,0.10326449033977349,0.0013324450366422385,0.0,1.6447512601358756
