,index,County,Population_Estimate,Population_Male,Population_Female,MEDIAN_AGE_TOT,Age017_Per_Pop_Est,Age1844_Per_Pop_Est,Age4554_Per_Pop_Est,Age_5564_Per_Pop_Est,Age_65_plus_Per_Pop_Est,Pop_Female_Ratio,Pop_Male_Ratio,State,Confirmed,Deaths,Active,Incidence_Rate,Lethality_Rate,FIPS,Public_Health_Region,Health_Service_Region,Metro_Area_Metro,Metro_Area_Non-Metro,NCHS_Urban_Rural_Classification_2013_Large Central Metro,NCHS_Urban_Rural_Classification_2013_Large Fringe Metro,NCHS_Urban_Rural_Classification_2013_Medium Metro,NCHS_Urban_Rural_Classification_2013_Micropolitan,NCHS_Urban_Rural_Classification_2013_Non-core,NCHS_Urban_Rural_Classification_2013_Small Metro,White,Black,American_Indian_Alaskan_Native,Asian,Native_Hawaiian_Other_Pacific_Islander,Two_Or_More_Races,White_Pop_Ratio,Black_Pop_Ratio,American_Indian_Alaskan_Native_Pop_Ratio,Asian_Pop_Ratio,Native_Hawaiian_Other_Pacific_Islander_Pop_Ratio,Two_Or_More_Races_Pop_Ratio,Social_Distancing_Score_B,Social_Distancing_Score_B-,Social_Distancing_Score_C,Social_Distancing_Score_C-,Social_Distancing_Score_D,Social_Distancing_Score_D+,Social_Distancing_Score_D-,Social_Distancing_Score_F,Per_Capita_Income,Median_Household_Income,Percent_Population_Poverty,Percentage_High_School_Graduate_Or_Higher,Percentage_Bachelors_Degree_Or_Higher,Unemployment_Rate_Percentage,Land_Area,Percent_Urban,Percent_Rural,Trauma_Area_Letter,Service_Area_RAC,Trauma_Service_Area_Population_Estimate,Total_Staffed_Hospital_Beds,Available_Hospital_Beds,Available_ICU_Beds,Available_Ventilators,Total_Staffed_Hospital_Beds_Ratio,Available_Hospital_Beds_Ratio,Available_ICU_Beds_Ratio,Available_Ventilators_Ratio,Medicaid_Caseload,Nursing_Homes_With_Cases_In_HSR,Assisted_Living_Facilities_With_Cases_In_HSR,# Uninsured,Medicaid_Caseload_Ratio,Confirmed_Per_Capita,Deaths_Per_Capita,Population_Density,Log_Lethality
92,143,Lee,17239,0.0030378118173531683,0.0029990271602690233,0.6234309623430963,0.38299014045598023,0.23742349548810837,0.48839173952554105,0.7679748267097237,0.44731796326551765,0.8076614098230595,0.1923385901769401,Texas,72.0,3.0,0.0011872254541137363,0.07209518120104419,0.27777777777777773,48287.0,7.0,7,0,1,0,0,0,0,1,0,0.0036280914712529073,0.0019366331918946268,0.00330409708037967,0.00025188771019595127,0.006423611111111112,0.00279649304655783,0.7021332335780512,0.30809847259803325,0.24310933136154883,0.01658543122098725,0.1291204572785666,0.3223357060884372,0,0,0,0,1,0,0,0,0.2078378626234219,0.35021003758567326,0.24080267558528431,0.7494456762749446,0.22610722610722608,0.13402061855670103,0.08285176501667602,0.3049038364716544,0.6950961635283456,O,Capital _Area_Trauma_RAC_O,0.2779464353633885,0.20988533580229327,753,70,374,0.001425018954646509,0.00031699830807941547,2.9468634217209935e-05,0.00015744670281766452,0.0027740703324902476,0.15168539325842695,0.26262626262626265,0.0024846499077617774,0.2802698191629327,0.00417657636753872,0.00017402401531411334,0.008589676672267803,-1.2809338454620645
93,144,Leon,17404,0.003027546049454481,0.0030786921122424376,0.7698744769874477,0.4165214108381651,0.07041221951586851,0.23388105898061706,0.7114648184943373,0.749925938814455,0.8476952193338168,0.15230478066618325,Texas,37.0,0.0,0.0002374450908227473,0.022876790730390905,0.0,48289.0,7.0,7,0,1,0,0,0,0,1,0,0.0038900100646340604,0.0013180160032652784,0.002362930033241219,0.00029821188678371243,0.0006944444444444445,0.002289021335406409,0.795997085682391,0.20584477516388922,0.14892332037054884,0.020762529248515866,0.01382662924972333,0.2576604048544292,0,0,0,0,0,1,0,0,0.14338845922619958,0.22903769621932346,0.3511705685618729,0.7982261640798227,0.2191142191142191,0.44329896907216493,0.15619324373410826,0.0,0.9999999999999999,N,Brazos_Valley_RAC_N,0.02289414391751132,0.0056975998860480034,155,10,42,0.0014375511676634244,0.00043015527217727946,2.775195304369545e-05,0.0001165582027835209,0.002793242535745098,0.15168539325842695,0.26262626262626265,0.002696109474379801,0.2785288105266486,0.00212594805791772,0.0,0.0048811988327006365,0.0
94,145,Liberty,88219,0.017964238342044265,0.01820871037195524,0.3138075313807529,0.6721455038463021,0.391859990874427,0.5327281989781256,0.35303522294548184,0.16793043176911981,0.869250664914166,0.13074933508583397,Texas,390.0,3.0,0.01062566781431794,0.077957335799568,0.05128205128205129,48291.0,6.0,6/5S,1,0,0,1,0,0,0,0,0.022431892770894187,0.009037975867552147,0.02140654411470223,0.0017024134896002222,0.0171875,0.016120324781895137,0.7248286368796941,0.2752268836751871,0.27840903161356434,0.021252563047056975,0.06751161000112306,0.32518482089828904,0,0,0,0,0,0,0,1,0.11128093826103796,0.3052039575502985,0.33444816053511706,0.6141906873614191,0.06293706293706294,0.5257731958762887,0.1702440313046924,0.3702547578290203,0.6297452421709797,R,East_Texas_Gulf_Coast_RAC_R,0.14299884958439354,0.09564845808703085,304,12,196,0.001360334301581761,0.00023219630975904285,9.165643806278008e-06,0.0001497055155025408,0.023103979706960247,0.6910112359550562,1.0,0.015401305102012722,0.49290239253075185,0.0044208163774243645,3.400627982634126e-05,0.024747624778219963,-2.970414465569701
95,146,Limestone,23437,0.00447330836185292,0.004196951993647036,0.5606694560669456,0.39852173577062,0.294771342891439,0.31660561484450955,0.5680861866068792,0.508183122748085,0.7421376451183042,0.2578623548816954,Texas,61.0,1.0,0.0009200997269381457,0.034320139755796425,0.1092896174863388,48293.0,7.0,7,0,1,0,0,0,0,1,0,0.004749029786982035,0.00431543949456212,0.005106331851495855,0.0005037754203919025,0.002951388888888889,0.00421093547551179,0.5436384601852797,0.5067604087760352,0.27053881305442895,0.027043824804569048,0.04363674044093893,0.3456719867701965,0,0,0,0,1,0,0,0,0.09634294215347622,0.17598938757461857,0.5719063545150501,0.674057649667406,0.17715617715617718,0.3608247422680413,0.1284879305220751,0.4670224549390797,0.5329775450609203,M,Heart_of_Texas_RAC_M,0.021162128606819996,0.011893739762125204,204,20,56,0.0017452711805245045,0.0005884881335983454,5.7694915058661304e-05,0.00016154576216425166,0.005335771644311386,0.15168539325842695,0.26262626262626265,0.0032721165230320216,0.4384596973836288,0.00260272219140675,4.266757690830738e-05,0.00808553948209087,-2.21375387928743
96,148,Live Oak,12207,0.0021938801480152633,0.0017096351598104226,0.5983263598326358,0.2793479133706155,0.33280272542478706,0.2939272331468157,0.6153289150855128,0.5482405988079333,0.5090633130131681,0.490936686986831,Texas,37.0,0.0,0.0002374450908227473,0.04460064498397272,0.0,48297.0,11.0,11,0,1,0,0,0,0,1,0,0.002555385250808422,0.0005803522078893888,0.0023028555408706793,0.0002258303608653356,0.0020833333333333333,0.0010905243154530535,0.8497252733485421,0.12991888877320587,0.26372103168727073,0.02469920415748181,0.0591395073635254,0.19041646080352,0,0,0,0,0,1,0,0,0.09496734223906911,0.2532058368339597,0.4548494983277591,0.6807095343680711,0.08857808857808855,0.27835051546391754,0.15066208763993,0.0,0.9999999999999999,U,Coastal_Bend_RAC_U,0.05713979770962366,0.06751655864966882,321,12,146,0.0021968720726204117,0.0005087993761263724,1.9020537425284953e-05,0.00023141653867430026,0.0018066114605531916,0.07303370786516855,0.0,0.0011365951705718767,0.27346107793143787,0.0030310477594822642,0.0,0.0033978060355632396,0.0
97,151,Lubbock,310569,0.06477442899874115,0.06580282882235812,0.15899581589958145,0.48859178093733135,0.6695813448920606,0.14009823901892804,0.20564780886204304,0.1577104806979095,0.8774086887703723,0.12259131122962774,Texas,2620.0,52.0,0.0753591356998694,0.17433131066016236,0.13231552162849872,48303.0,1.0,1,1,0,0,0,1,0,0,0,0.0811712584333666,0.025896888631899387,0.07220953982938844,0.021288854403112983,0.07256944444444445,0.06414658374362961,0.7248111058804638,0.22109676354081803,0.25271299942854575,0.10296353965933559,0.08096989556523129,0.36803023640103827,0,0,0,0,0,0,0,1,0.16561204006562125,0.2748037806765421,0.4180602006688964,0.811529933481153,0.4825174825174825,0.1237113402061856,0.12686986097810654,0.8927600443057094,0.10723995569429061,B,B_RAC_B,0.04229071555496319,0.06117797877644042,382,36,140,0.0025254098679855135,0.0007437984345184781,7.009618754624401e-05,0.00027259628490206006,0.060581212715595106,0.02247191011235955,0.09090909090909091,0.04447809686390044,0.3078262250879804,0.008436128525384053,0.00016743461195418733,0.11442973126205509,-2.022565893287834
98,152,Lynn,5951,0.0006309169854401468,0.0006128721702081741,0.41004184100418395,0.6836857968525641,0.26783216980319724,0.2903596862661537,0.4911351719341237,0.33531180755579015,0.7471792616729434,0.25282073832705665,Texas,39.0,1.0,0.0002671257271755908,0.1291456763060996,0.17094017094017092,48305.0,1.0,1,1,0,0,0,1,0,0,0,0.0008205561526906031,0.00012223535514153792,0.0015819616324242057,2.0266827257145502e-05,0.00017361111111111112,0.0008313898246523278,0.8779983248420191,0.0642545857403676,0.48536715687941673,0.005318035653484203,0.010109168856586493,0.36967255242921404,0,0,1,0,0,0,0,0,0.06932004605712311,0.1788912226398408,0.44147157190635455,0.6518847006651887,0.23076923076923075,0.18556701030927833,0.12625895717068983,0.4358070687745444,0.5641929312254557,B,B_RAC_B,0.04229071555496319,0.06117797877644042,382,36,140,0.0025254098679855135,0.0007437984345184781,7.009618754624401e-05,0.00027259628490206006,0.0008155560307640123,0.02247191011235955,0.09090909090909091,0.0001563919711445801,0.34256078582800065,0.006553520416736683,0.00016803898504453034,0.0017180277476183227,-1.7664416612437652
99,154,McLennan,256623,0.05290506260621327,0.054760592066551005,0.2552301255230125,0.5344044049004971,0.509362012654322,0.2490835521833279,0.29207028105379385,0.25441896722392465,0.9071076147530168,0.09289238524698273,Texas,1636.0,11.0,0.047370295619138074,0.12486355193381884,0.04482477587612062,48309.0,7.0,7,1,0,0,0,1,0,0,0,0.06178958778958718,0.040415260074319094,0.05819215827626256,0.012985245749756798,0.05381944444444445,0.05941737928651636,0.5755671911358224,0.4280250727371387,0.24381765425159574,0.0730326482185828,0.07267273704352036,0.420880076631692,0,0,0,0,0,0,0,1,0.15221267793639637,0.25381384037143484,0.46153846153846145,0.7827050997782705,0.3473193473193472,0.18556701030927833,0.15016676022851105,0.771825596616655,0.2281744033833451,M,Heart_of_Texas_RAC_M,0.021162128606819996,0.011893739762125204,204,20,56,0.0017452711805245045,0.0005884881335983454,5.7694915058661304e-05,0.00016154576216425166,0.055018324201957035,0.15168539325842695,0.26262626262626265,0.04024229742008315,0.3594555222121065,0.006375110570759441,4.28644353779669e-05,0.08154292376683342,-3.1049942594784405
100,156,Madison,14284,0.0028444731885945607,0.0019439934312242776,0.3096234309623431,0.3560244074763933,0.6231901423991187,0.24757549985932137,0.19128353568446577,0.31019325851918234,0.3358581384404644,0.6641418615595351,Texas,45.0,0.0,0.0004748901816454946,0.04746476452139321,0.0,48313.0,7.0,7,0,1,0,0,0,0,1,0,0.0024427419396689755,0.003010178484876829,0.002763426649044815,0.0002895261036735072,0.0019097222222222224,0.00234300768765656,0.485931212976795,0.5841175478369526,0.25899834450700954,0.026847748325623647,0.04632850059654217,0.3364223310112091,0,0,0,0,0,0,1,0,0.041971081832910484,0.20665211143046647,0.42809364548494977,0.6452328159645233,0.11655011655011657,0.268041237113402,0.05595548657662715,0.3282650286980163,0.6717349713019838,N,Brazos_Valley_RAC_N,0.02289414391751132,0.0056975998860480034,155,10,42,0.0014375511676634244,0.00043015527217727946,2.775195304369545e-05,0.0001165582027835209,0.0025528526026265914,0.15168539325842695,0.26262626262626265,0.0014438723533136927,0.340760238900805,0.0031503780453654437,0.0,0.00966303660996581,0.0
101,159,Mason,4274,0.00026092160075829804,0.00027060793210017045,0.9288702928870294,0.29890151523177433,0.019396032537320695,0.25879632415155984,0.615747907273392,0.960955112182081,0.7551338440630939,0.2448661559369052,Texas,34.0,0.0,0.00014840318176421704,0.1627853023881858,0.0,48319.0,9.0,9/10,0,1,0,0,0,0,1,0,0.00038738309440638965,0.0,0.0,0.0,0.0020833333333333333,9.717543405027203e-05,0.9553099045932554,0.014352375764944022,0.11097967741520282,0.00409361424230055,0.1689087427202982,0.18160482694257035,0,0,1,0,0,0,0,0,0.18631736618469724,0.2635142604466062,0.2541806020066889,0.9002217294900221,0.3822843822843822,0.13402061855670103,0.13235148433114288,0.0,0.9999999999999999,K,Concho_Valley_RAC_K,0.0,0.0028487999430239982,188,10,29,0.002663590720896928,0.0010476047186791266,5.572365524888971e-05,0.00016159860022178015,6.931488869061226e-05,0.0,0.030303030303030304,8.260139321016545e-05,0.09959087995729843,0.007955077211043519,0.0,0.0010318027606198367,0.0
102,160,Matagorda,36643,0.0072069968052074825,0.0070695268491963534,0.43933054393305415,0.5911664012873427,0.2693934649725688,0.28431131774741036,0.5539981003104351,0.3874953605428815,0.8113639405631221,0.1886360594368779,Texas,262.0,5.0,0.006767185088448297,0.1434638196893603,0.1272264631043257,48321.0,6.0,6/5S,0,1,0,0,0,1,0,0,0.008480911843024677,0.0043430753139854245,0.009291521486643438,0.0020035206374206696,0.007986111111111112,0.006359592295067807,0.6584729351995429,0.3218965175841658,0.3138085629515762,0.08142485067963698,0.07552177872486221,0.3196859449375059,0,0,0,0,1,0,0,0,0.14550790205728614,0.2534269290294052,0.4448160535117056,0.6474501108647452,0.1841491841491841,0.5360824742268041,0.15944589373575935,0.640217500755211,0.35978249924478906,Q,Southeast_Texas_Trauma_RAC_Q,0.8238755348787052,0.9346912613061747,2388,194,1220,0.0020276330411789513,0.00035702608039635275,2.9004631321981758e-05,0.00018240025882895744,0.008972591123269891,0.6910112359550562,1.0,0.0064340978551171565,0.46623608762741575,0.007150069590371968,0.00013645170973992305,0.010618300883230949,-2.061786606441115
103,161,Maverick,58722,0.011919412011033989,0.011732244831894306,0.10460251046025104,0.8849547534555678,0.44231269506366455,0.31204419580693576,0.06627787728385781,0.11956940955246531,0.820769137217821,0.1792308627821786,Texas,519.0,5.0,0.014395108631129052,0.1839829912107456,0.06422607578676942,48323.0,8.0,8,0,1,0,0,0,1,0,0,0.01636594362278594,0.00040390813003290786,0.020445352236773597,0.001166790197804234,0.0036458333333333334,0.0032499784054590996,0.9443167724729242,0.009092800622367996,0.4612117317889029,0.022593678882618793,0.021514133394238456,0.06363542853273305,0,0,0,0,1,0,0,0,0.04268435586260305,0.07052841034711471,0.6956521739130433,0.22616407982261655,0.10256410256410256,0.752577319587629,0.1902552587260179,0.9137045614741718,0.08629543852582822,P,Southwest_Texas_RAC_P,0.3501413749270153,0.3177124136457517,1008,125,496,0.0016630502085686974,0.00034218301903189366,4.24334100982011e-05,0.00016837577126966195,0.022435902162772005,0.29213483146067415,0.2222222222222222,0.014024615215176629,0.815602644255574,0.008838254827832839,8.514696365927591e-05,0.014716576777230877,-2.745345985845907
104,162,Medina,51584,0.010716178465242034,0.009909224105518546,0.506276150627615,0.44602129088810993,0.31412068510050306,0.5944398645435944,0.5377796727013795,0.3649043210506736,0.7241472505624653,0.27585274943753424,Texas,295.0,2.0,0.00783568799715066,0.10911169961270634,0.04519774011299435,48325.0,8.0,8,1,0,0,1,0,0,0,0,0.013821242696882344,0.0016645266621882467,0.009912291241139012,0.0012739148561634317,0.016666666666666666,0.00784961561717198,0.8793200034180886,0.08023180737190708,0.20249475801653022,0.030814183596669164,0.11195967220635152,0.26817664886851433,0,0,0,0,1,0,0,0,0.13335167466552544,0.3981594074729162,0.24080267558528431,0.753880266075388,0.28205128205128205,0.18556701030927833,0.19783376812072784,0.3870707884402376,0.6129292115597623,P,Southwest_Texas_RAC_P,0.3501413749270153,0.3177124136457517,1008,125,496,0.0016630502085686974,0.00034218301903189366,4.24334100982011e-05,0.00016837577126966195,0.00926902288128719,0.29213483146067415,0.2222222222222222,0.006553043861339794,0.28574451393653827,0.005718827543424318,3.877171215880893e-05,0.012405034306908551,-3.096708190893993
105,164,Midland,176832,0.03772028092273855,0.03609159530541604,0.20083682008368187,0.7547437562586478,0.5672026133234592,0.18016679961827853,0.20055758107248023,0.04676146854198182,0.7802455754547348,0.21975442454526473,Texas,772.0,15.0,0.02160750326487,0.0766350696416864,0.12953367875647667,48329.0,9.0,9/10,1,0,0,0,0,0,0,1,0.04654000348614259,0.012932500573974711,0.040810605150386474,0.011575253624866817,0.0375,0.03208948777748984,0.7543148625723985,0.19275702960848193,0.25244618855066603,0.09796923061282127,0.07348493143185612,0.3176706534432924,0,0,0,0,0,0,0,1,1.0000000000000002,0.6867538138403715,0.16722408026755856,0.7738359201773839,0.4405594405594405,0.10309278350515463,0.12766238483637685,0.8831940388681905,0.11680596113180948,J,Texas_J_RAC_J,0.04395590069289472,0.06124919877501603,508,26,212,0.0024642325567267092,0.0009644299990887276,4.9360590504541174e-05,0.000402478661037028,0.022306121094585327,0.0,0.030303030303030304,0.031342272639665186,0.1292366378332508,0.004365725660513934,8.482627578718784e-05,0.06459286321245737,-2.043814364036685
106,165,Milam,24823,0.004567838974586664,0.0046880084436418945,0.627615062761506,0.493272673804212,0.15691727349737505,0.40891583217654803,0.5921678010378864,0.5666611263291308,0.8707768996188459,0.12922310038115326,Texas,92.0,1.0,0.0018401994538762914,0.06080635328492032,0.07246376811594202,48331.0,7.0,7,0,1,0,0,0,0,1,0,0.005677039721572598,0.0024670283415957344,0.005927349913893228,0.0006572242553388614,0.002951388888888889,0.004113760041461518,0.7227261074631128,0.26993655920405607,0.302996024450841,0.035202970372743655,0.04120026933546653,0.3144570796334004,0,0,0,0,1,0,0,0,0.10005196710787762,0.22427039575502983,0.3511705685618729,0.70509977827051,0.19580419580419575,0.30927835051546393,0.14686457748571807,0.4412445876548183,0.5587554123451818,L,Central_Texas_RAC_L,0.03939575398041395,0.04437005911259882,291,25,158,0.0021621819901040946,0.0005930206966260995,5.0946795242792045e-05,0.00032198374593444575,0.00539771260867321,0.15168539325842695,0.26262626262626265,0.0035639747790412735,0.40886791210874807,0.003706240180477783,4.0285219353019375e-05,0.0075981939425547205,-2.624668592163159
107,169,Montgomery,607391,0.12789136422217345,0.12871833002028293,0.41004184100418395,0.6199232866834873,0.35414292782924195,0.6737095624057459,0.4108084650285724,0.19171886426265106,0.8632457426832141,0.13675425731678592,Texas,2353.0,37.0,0.06787961533895287,0.0648315663121017,0.10483071256551921,48339.0,6.0,6/5S,1,0,0,1,0,0,0,0,0.16203022931308644,0.03773352267412692,0.11800632784652969,0.05723931069625237,0.12725694444444444,0.12663038783795455,0.7548696915216226,0.1615705898266704,0.1870195818830684,0.14576591560809526,0.07260073595664963,0.3707315625019443,0,0,0,0,0,0,0,1,0.37996107561723685,0.6509506964404157,0.1404682274247492,0.8492239467849225,0.599067599067599,0.2371134020618557,0.1510913713964931,0.7780686738495619,0.22193132615043804,Q,Southeast_Texas_Trauma_RAC_Q,0.8238755348787052,0.9346912613061747,2388,194,1220,0.0020276330411789513,0.00035702608039635275,2.9004631321981758e-05,0.00018240025882895744,0.08539741765170006,0.6910112359550562,1.0,0.09323824995181586,0.16271238234515806,0.0038739461072027736,6.09162796287729e-05,0.19263171890046935,-2.2554084911972567
108,170,Moore,20940,0.0039715689558045865,0.0036388758221507344,0.17991631799163166,0.9288842914587888,0.3854550336856811,0.3025132631426397,0.20990093930532772,0.09051686829363415,0.7082257905517659,0.2917742094482336,Texas,897.0,15.0,0.025317582808975427,0.9999999999999998,0.11148272017837235,48341.0,1.0,1,0,1,0,0,0,1,0,0,0.004633639078009919,0.0009002899635207184,0.0067683928070807805,0.0037377819984249776,0.008333333333333333,0.0027317094238576483,0.7160634131765078,0.11336949697563159,0.45241240385794473,0.2896256401141639,0.137901808287785,0.2470989995350378,0,0,0,0,1,0,0,0,0.15242666014530415,0.3218964183064338,0.2374581939799331,0.3414634146341464,0.14452214452214454,0.09278350515463915,0.1275468084403791,0.8376799919444164,0.16232000805558353,A,Panhandle_RAC_A,0.03299360063124136,0.04985399900292002,407,35,109,0.0025856173331788323,0.0009247330884040288,7.952250145980592e-05,0.00024765579026053843,0.0033964295458400002,0.02247191011235955,0.09090909090909091,0.005133401250034417,0.2719801290161874,0.042836676217765046,0.0007163323782234957,0.00722011057251043,-2.1938856760707046
109,171,Morris,12388,0.0018696529785483945,0.002105430873583102,0.6443514644351465,0.45527497391841243,0.1636300866529633,0.33442668101363093,0.60223342527322,0.6107614756767485,0.959507370906231,0.040492629093768606,Texas,42.0,0.0,0.00038584827258696434,0.053225145786229805,0.0,48343.0,4.0,4/5N,0,1,0,0,0,0,1,0,0.0018770832525649248,0.0028890060458669565,0.0027834514798349952,0.00019977301153471997,0.002777777777777778,0.003379545650859462,0.4103327157061627,0.6480544924306149,0.32278402678850643,0.02065343224781915,0.07770056682666608,0.5731336718850996,0,0,0,0,1,0,0,0,0.17429360396987947,0.15100596948927703,0.5050167224080268,0.8514412416851445,0.21445221445221443,0.6804123711340206,0.020605620315028234,0.21729936562279728,0.7827006343772027,F,Northeast_Texas_RAC_F,0.011881594653991214,0.06872729862545403,819,99,79,0.00513300820622766,0.002996388967142162,0.00036220086416004156,0.0002890289724105382,0.002987914138025115,0.19662921348314605,0.030303030303030304,0.0009559734574189819,0.5173320770911468,0.0033903777849531806,0.0,0.015798371437188815,0.0
110,173,Nacogdoches,65204,0.012744095365561856,0.01365179081753944,0.17573221757322166,0.4522037015481756,0.5770941214845285,0.12286021960703275,0.28399614111012106,0.2817518078128176,0.9527123184747284,0.04728768152527074,Texas,443.0,26.0,0.011516086904903241,0.13491905582970098,0.39127163280662147,48347.0,5.0,4/5N,0,1,0,0,0,1,0,0,0.014575556035163029,0.012592367411841736,0.010573110657214946,0.002460971881224811,0.0067708333333333336,0.01305389997408655,0.521464991834615,0.5287826708459815,0.1479080427512509,0.05233133826947643,0.03598286747371791,0.36515839668864514,0,0,0,0,1,0,0,0,0.11655916608076305,0.2054361043555163,0.5518394648829431,0.7250554323725058,0.4172494172494172,0.2371134020618557,0.13529042697222865,0.5391199274997482,0.46088007250025176,H,Deep_East_Texas_RAC_H,0.011732492488250614,0.0101132397977352,234,8,97,0.0021311698285143175,0.0008598167928833626,2.9395445910542308e-05,0.0003564197816653255,0.014355555883285524,0.19662921348314605,0.030303030303030304,0.012071918279688317,0.3876461942292321,0.006794061714005276,0.0003987485430341697,0.02233492164751277,-0.9383532471377725
111,174,Navarro,50113,0.00984829333747386,0.0101444253922972,0.44351464435146437,0.6374074378960154,0.23580663105786825,0.4364565517317469,0.4774907996613551,0.3788355789155826,0.8890304452626125,0.11096955473738701,Texas,283.0,6.0,0.007360797815505164,0.10739341682939335,0.1413427561837456,48349.0,3.0,2/3,0,1,0,0,0,1,0,0,0.01152014437880877,0.007056700198127566,0.010753334134326565,0.0011204660212164729,0.14461805555555557,0.010743284097780081,0.5989576610670158,0.3832944675025282,0.24065354641269976,0.02694909708418416,1.0,0.3987807689945768,0,0,0,0,0,0,1,0,0.11826083412302962,0.2179001768737563,0.4983277591973244,0.6274944567627494,0.19580419580419575,0.1958762886597938,0.14569230261202656,0.4766891551706777,0.5233108448293223,E,North_Central_Texas_RAC_E,1.0,1.0,2692,352,1258,0.0017919377035870933,0.00033316501816813693,4.356392510965238e-05,0.00015569152780665538,0.013469210178965142,1.0,0.9292929292929293,0.00903989647292051,0.5208154405691138,0.005647237243828947,0.00011972941152994233,0.01595670467853317,-1.9565674435293012
112,176,Nolan,14714,0.0024663507376595844,0.002497854525896589,0.44769874476987437,0.6165186869778648,0.2517612841173532,0.3863267018568095,0.37014618172814373,0.4438474430825896,0.8363807001140833,0.16361929988591628,Texas,45.0,0.0,0.0004748901816454946,0.04525502626332041,0.0,48353.0,2.0,2/3,0,1,0,0,0,1,0,0,0.00319003415015506,0.000779117524510846,0.003143898434058232,0.00030110714782044745,0.002951388888888889,0.002904465751058132,0.8144185857887287,0.14344157264596885,0.2906348372762361,0.02703448557666482,0.06950620400396124,0.40445072161729345,0,0,0,0,1,0,0,0,0.17089026788534634,0.1662613309750166,0.4381270903010033,0.7006651884700665,0.12587412587412586,0.21649484536082472,0.12957765082719677,0.6780787433289699,0.32192125667103005,D,Big_Country_RAC_D,0.016139866438380873,0.032974859340502816,427,19,58,0.0029351211185384986,0.0013910063458556481,6.189489595142228e-05,0.0001889423139569733,0.003468694004262128,1.0,0.9292929292929293,0.0014945345411492609,0.4884733729272758,0.003058311811879842,0.0,0.00485364246351301,0.0
113,177,Nueces,362294,0.07589738851696867,0.0766444279213433,0.36820083682008353,0.5229988376643723,0.4438115273319835,0.383562861927917,0.3829501348737736,0.2652196662346711,0.8680620571717044,0.13193794282829518,Texas,3593.0,11.0,0.10545530096165262,0.20988325613673192,0.02041005659152055,48355.0,11.0,11,1,0,0,0,1,0,0,0,0.09963621400031199,0.016401858827731056,0.06237734791141015,0.023312641867790796,0.09027777777777778,0.06263496588062537,0.8237254393003222,0.11465646045573596,0.1511903012757534,0.09591635618482951,0.08634706953491923,0.29723144837036575,0,0,0,0,0,0,0,1,0.1840450789186766,0.3115189033827106,0.3712374581939799,0.7272727272727273,0.3076923076923077,0.35051546391752586,0.11754119472971634,0.9419997986104118,0.05800020138958816,U,Coastal_Bend_RAC_U,0.05713979770962366,0.06751655864966882,321,12,146,0.0021968720726204117,0.0005087993761263724,1.9020537425284953e-05,0.00023141653867430026,0.08824375244261243,0.07303370786516855,0.0,0.06293014675514194,0.4349351330235226,0.009917359934197088,3.0362081624316164e-05,0.1425970716207764,-3.891727529429267
114,178,Ochiltree,9836,0.001436779765487087,0.0014563090426886122,0.20920502092050186,0.8886470741053151,0.3526594379683382,0.3259951922873472,0.3253856418338614,0.10721779807105147,0.8184980712424443,0.18150192875755478,Texas,53.0,2.0,0.0006529739997625549,0.10118016713629802,0.25157232704402516,48357.0,1.0,1,0,1,0,0,0,0,1,0,0.0019653052496361985,0.00010310286477155806,0.002883575633785894,0.0001534488349469588,0.001388888888888889,0.0012092942904033859,0.9073727166358678,0.02869528973766773,0.4599208327497632,0.02119349484420475,0.04893018614521855,0.27765984026174595,0,0,0,0,0,1,0,0,0.3155829996229838,0.26745246517797916,0.18060200668896323,0.607538802660754,0.21212121212121207,0.1752577319587629,0.1305187729088928,0.8668814822273689,0.13311851777263117,A,Panhandle_RAC_A,0.03299360063124136,0.04985399900292002,407,35,109,0.0025856173331788323,0.0009247330884040288,7.952250145980592e-05,0.00024765579026053843,0.000952711023279479,0.02247191011235955,0.09090909090909091,0.001971419917949283,0.16135130424942262,0.005388369255795038,0.00020333468889792598,0.003058846373714772,-1.3800247481062953
115,180,Orange,83396,0.017014654811415703,0.017111525874670592,0.4560669456066946,0.5479369863793765,0.304491359719126,0.48868803576298836,0.49831726422556955,0.3399471057414214,0.8565911100074906,0.14340888999250945,Texas,303.0,5.0,0.007984091178914876,0.05905489791188849,0.11001100110010999,48361.0,5.0,6/5S,1,0,0,0,1,0,0,0,0.0213796394009818,0.007790112328976794,0.01239537025912131,0.002817088988743225,0.014930555555555556,0.014781463246091387,0.7446901041713199,0.25007161695745506,0.12167621782930071,0.04548566047484684,0.062038120442670805,0.3142720295423804,0,0,0,0,0,0,0,1,0.18975127115621726,0.36018682290515147,0.2775919732441472,0.902439024390244,0.1841491841491841,0.5051546391752578,0.03411154773305154,0.6528043500151042,0.34719564998489577,R,East_Texas_Gulf_Coast_RAC_R,0.14299884958439354,0.09564845808703085,304,12,196,0.001360334301581761,0.00023219630975904285,9.165643806278008e-06,0.0001497055155025408,0.01773723758046795,0.6910112359550562,1.0,0.011061978578705361,0.36416810190934634,0.003633267782627464,5.995491390474363e-05,0.0823051231677528,-2.207174908189388
