,County,Population_Estimate,Population_Male,Population_Female,MEDIAN_AGE_TOT,Age017_Per_Pop_Est,Age1844_Per_Pop_Est,Age4554_Per_Pop_Est,Age_5564_Per_Pop_Est,Age_65_plus_Per_Pop_Est,Pop_Female_Ratio,Pop_Male_Ratio,State,Confirmed,Deaths,Active,Incidence_Rate,Lethality_Rate,FIPS,Public_Health_Region,Health_Service_Region,Metro_Area_Metro,Metro_Area_Non-Metro,NCHS_Urban_Rural_Classification_2013_Large Central Metro,NCHS_Urban_Rural_Classification_2013_Large Fringe Metro,NCHS_Urban_Rural_Classification_2013_Medium Metro,NCHS_Urban_Rural_Classification_2013_Micropolitan,NCHS_Urban_Rural_Classification_2013_Non-core,NCHS_Urban_Rural_Classification_2013_Small Metro,White,Black,American_Indian_Alaskan_Native,Asian,Native_Hawaiian_Other_Pacific_Islander,Two_Or_More_Races,White_Pop_Ratio,Black_Pop_Ratio,American_Indian_Alaskan_Native_Pop_Ratio,Asian_Pop_Ratio,Native_Hawaiian_Other_Pacific_Islander_Pop_Ratio,Two_Or_More_Races_Pop_Ratio,Social_Distancing_Score_B,Social_Distancing_Score_B-,Social_Distancing_Score_C,Social_Distancing_Score_C-,Social_Distancing_Score_D,Social_Distancing_Score_D+,Social_Distancing_Score_D-,Social_Distancing_Score_F,Per_Capita_Income,Median_Household_Income,Percent_Population_Poverty,Percentage_High_School_Graduate_Or_Higher,Percentage_Bachelors_Degree_Or_Higher,Unemployment_Rate_Percentage,Land_Area,Percent_Urban,Percent_Rural,Trauma_Area_Letter,Service_Area_RAC,Trauma_Service_Area_Population_Estimate,Total_Staffed_Hospital_Beds,Available_Hospital_Beds,Available_ICU_Beds,Available_Ventilators,Total_Staffed_Hospital_Beds_Ratio,Available_Hospital_Beds_Ratio,Available_ICU_Beds_Ratio,Available_Ventilators_Ratio,Medicaid_Caseload,Nursing_Homes_With_Cases_In_HSR,Assisted_Living_Facilities_With_Cases_In_HSR,# Uninsured,Medicaid_Caseload_Ratio,Confirmed_Per_Capita,Deaths_Per_Capita,Population_Density,Uninsured_Per_Pop,Log_Lethality,Sqrt_Lethality
144,Leon,17404,0.00360887830231388,0.0036053570601047315,0.5859872611464968,0.5302123829865893,0.19589602922784233,0.24208304285525628,0.5511146903078668,0.5648360224178126,0.8672908832368786,0.13270911676312114,Texas,82.0,0.0,0.002000296340198548,0.10230600698136533,0.0,48289.0,7.0,7,0,1,0,0,0,0,1,0,0.004649020460143518,0.0013572905207552785,0.0028621179672957985,0.0003329434517260947,0.0006944444444444445,0.0026120933445588582,0.795997085682391,0.2125795847080481,0.13920294514322556,0.025520420540597936,0.01382662924972333,0.2576604048544292,0,0,0,0,0,1,0,0,0.18603831556117836,0.2334230991179138,0.3511705685618729,0.79295154185022,0.2191142191142191,0.44329896907216493,0.15619324373410826,0.0,0.9999999999999999,N,Brazos_Valley_RAC_N,0.02289414391751132,0.014077253218884124,123,8,42,0.0014791790972289675,0.00034134902243745404,2.220156243495636e-05,0.0001165582027835209,0.0031813471044286772,0.15168539325842695,0.26262626262626265,0.0034534179262984705,0.330322022828565,0.004711560560790623,0.0,0.005280501978059652,0.18472764881636405,-2.4106660428439786,0.29959221227397603
145,Liberty,88219,0.01853686104536063,0.018727382261373642,0.23885350318471332,0.6903811293057314,0.4739519963691723,0.5377307587268187,0.27346805141133834,0.1426491995062874,0.8860729866737598,0.11392701332624044,Texas,464.0,3.0,0.0113597076110041,0.11497303670671376,0.032327586206896554,48291.0,6.0,6/5S,1,0,0,1,0,0,0,0,0.023176774724897622,0.009076946787196616,0.02189620319036087,0.0017370962698752765,0.0171875,0.0164389180320791,0.7248286368796941,0.2813733003309253,0.2602369934987417,0.02600807337679585,0.06751161000112306,0.32518482089828904,0,0,0,0,0,0,0,1,0.157563708657148,0.30915611002720456,0.33444816053511706,0.6101321585903083,0.06293706293706294,0.5257731958762887,0.1702440313046924,0.3702547578290203,0.6297452421709797,R,East_Texas_Gulf_Coast_RAC_R,0.14299884958439354,0.11107296137339058,223,4,139,0.0012702054708200272,0.0001703282140666663,3.0552146020926694e-06,0.00010616870742272026,0.023484179505815026,0.6910112359550562,1.0,0.016148965790472834,0.5293060832458594,0.005259637946474115,3.400627982634126e-05,0.02513895628606416,0.16720887790612,-2.2823823856765264,0.31943828249996997
146,Limestone,23437,0.00505379759416663,0.004723026174437268,0.4267515923566879,0.5189341605162653,0.3899692149696985,0.3239219588571065,0.4400507722400038,0.3894727588852715,0.7753144371888616,0.22468556281113816,Texas,86.0,1.0,0.002074381389835531,0.07822011686691493,0.058139534883720936,48293.0,7.0,7,0,1,0,0,0,0,1,0,0.005507385631381879,0.004354596134326058,0.005604147068830935,0.0005384998436613358,0.002951388888888889,0.004533385143449259,0.5436384601852797,0.5109433123226531,0.25288047203772024,0.03177119671568196,0.04363674044093893,0.3456719867701965,0,0,0,0,1,0,0,0,0.14431592264594248,0.18067654090297047,0.5719063545150501,0.6696035242290748,0.17715617715617718,0.3608247422680413,0.1284879305220751,0.4670224549390797,0.5329775450609203,M,Heart_of_Texas_RAC_M,0.021162128606819996,0.0065236051502145925,153,11,58,0.001283711860055214,0.00044136610019875896,3.173220328226372e-05,0.00016731525367011778,0.005722886681831383,0.15168539325842695,0.26262626262626265,0.004028987580681549,0.4787717382992506,0.0036694116141144342,4.266757690830738e-05,0.008483556848004654,0.15949140248325297,0.0,0.0
147,Lipscomb,3233,0.0006160144081537907,0.000584743584882609,0.3694267515923567,0.6319655399072139,0.34203541381007696,0.15529664670364696,0.4546553872572059,0.35982658557855124,0.7876300346568883,0.21236996534311148,Texas,11.0,0.0,0.0002469501654566108,0.0720493017863579,0.0,48295.0,1.0,1,0,1,0,0,0,0,1,0,0.0007952231703690148,7.014970584952889e-05,0.0012809479014470708,6.658869034521893e-05,0.0010416666666666667,0.0009174708028409213,0.84687897841325,0.05752154118821608,0.5573913529551118,0.030381647354024086,0.1116479997504724,0.5828891921126111,0,0,1,0,0,0,0,0,0.4062533887583588,0.3744881976312825,0.23076923076923075,0.6960352422907485,0.2424242424242424,0.1237113402061856,0.1329128553974177,0.0,0.9999999999999999,A,Panhandle_RAC_A,0.03299360063124136,0.08042918454935623,467,68,112,0.002967325340185901,0.001061057376620839,0.0001545008599790515,0.00025447200467137895,0.0003832948318588767,0.02247191011235955,0.09090909090909091,0.0008154820533419906,0.19967388837785888,0.0034024126198577173,0.0,0.0010571516212623936,0.2530157748221466,-3.4847504044804363,0.1751039988831767
148,Live Oak,12207,0.0027756985094674275,0.0022370233686791452,0.4554140127388536,0.4442623191289935,0.4228667921012452,0.30148636938269324,0.47664592213076107,0.41853095323013695,0.5722276488521205,0.42777235114787926,Texas,63.0,0.0,0.0015310910258309874,0.11269272163458101,0.0,48297.0,11.0,11,0,1,0,0,0,0,1,0,0.0033154125963716224,0.0006196557350041718,0.002802073534415467,0.0002605644404812915,0.0020833333333333333,0.001413984413790126,0.8497252733485421,0.13729758551765137,0.24650769413235518,0.029437968044998007,0.0591395073635254,0.19041646080352,0,0,0,0,0,1,0,0,0.14309596963672508,0.2574537660410541,0.4548494983277591,0.6762114537444932,0.08857808857808855,0.27835051546391754,0.15066208763993,0.0,0.9999999999999999,U,Coastal_Bend_RAC_U,0.05713979770962366,0.17004291845493563,1071,148,167,0.0037248552457849696,0.001697582965206682,0.00023458662824518106,0.00026470247916854893,0.002195100017837952,0.07303370786516855,0.0,0.0018950878486570957,0.3256180942965279,0.005160973212091423,0.0,0.0037977044097622734,0.14737445727861062,0.0,0.0
149,Llano,21795,0.0044228210039966125,0.004653092863853325,0.9713375796178342,0.28350410933909864,0.0,0.18862410648660277,0.6663833376501751,1.0,0.9399834125449058,0.06001658745509397,Texas,27.0,0.0,0.0006420704301871883,0.02204479449485245,0.0,48299.0,7.0,7,0,1,0,0,0,0,1,0,0.006264784607993411,0.00026571858276336693,0.004002962192022097,0.0003734756980231845,0.0015625,0.0030978131813569933,0.9381852075531836,0.03043477259632036,0.16674977794426188,0.02209386007181815,0.02484225624179472,0.2389321425542358,0,0,0,0,1,0,0,0,0.25009036688957165,0.328968701052458,0.24080267558528431,0.8370044052863435,0.44988344988344986,0.1752577319587629,0.13322656275798303,0.552008861141879,0.44799113885812103,O,Capital _Area_Trauma_RAC_O,0.2779464353633885,0.4433476394849786,563,50,253,0.002329706025114854,0.00023701201520413134,2.104902444086424e-05,0.00010650806367077304,0.003004441797416888,0.15168539325842695,0.26262626262626265,0.0030110106584935042,0.2192966491710136,0.0012388162422573984,0.0,0.007637753682664961,0.1290662996100023,-2.001480000210124,0.36760731104690386
151,Lubbock,310569,0.06531975679186877,0.06629635714857458,0.12101910828025475,0.5753701796938528,0.7141841166940495,0.1493042512968077,0.15929885153470624,0.13523551912416476,0.8931813921732725,0.10681860782672725,Texas,3231.0,58.0,0.07833259248283696,0.23385636954579275,0.08975549365521511,48303.0,1.0,1,1,0,0,0,1,0,0,0,0.08187138248953353,0.025935196552035668,0.07267377859616116,0.02132285671271902,0.07256944444444445,0.06444962545603695,0.7248111058804638,0.22770222905540194,0.2362181672346646,0.10732203500986548,0.08096989556523129,0.36803023640103827,0,0,0,0,0,0,0,1,0.20574733417675758,0.27892885603583306,0.4180602006688964,0.8061674008810569,0.4825174825174825,0.1237113402061856,0.12686986097810654,0.8927600443057094,0.10723995569429061,B,B_RAC_B,0.04229071555496319,0.20180257510729616,757,28,206,0.005296156392382881,0.0014739670547918532,5.451925698041201e-05,0.0004011059620701741,0.060946826687344934,0.02247191011235955,0.09090909090909091,0.04520367792310697,0.3575162249062771,0.010403485215845753,0.00018675399025659355,0.11478507676786674,0.13250517598343686,0.0,0.0
152,Lynn,5951,0.00121364670697336,0.001140839789526012,0.3121019108280255,0.6976120371642864,0.3666665247834182,0.2979570162607552,0.3804429975224837,0.26406974382748233,0.7797073950270728,0.22029260497292746,Texas,49.0,1.0,0.001160665777646071,0.1837136869904396,0.10204081632653061,48305.0,1.0,1,1,0,0,0,1,0,0,0,0.0015819053937605333,0.00016155689832012712,0.00208154033985149,5.5008048546050425e-05,0.00017361111111111112,0.001154933834164454,0.8779983248420191,0.07219014663548007,0.4536867533257766,0.010150968213676682,0.010109168856586493,0.36967255242921404,0,0,1,0,0,0,0,0,0.120350623531538,0.183561869693056,0.44147157190635455,0.6475770925110131,0.23076923076923075,0.18556701030927833,0.12625895717068983,0.4358070687745444,0.5641929312254557,B,B_RAC_B,0.04229071555496319,0.20180257510729616,757,28,206,0.005296156392382881,0.0014739670547918532,5.451925698041201e-05,0.0004011059620701741,0.001204430298571932,0.02247191011235955,0.09090909090909091,0.0009156289721734632,0.38975724951502805,0.008233910267181985,0.00016803898504453034,0.0021186001526497513,0.15274743740547808,-2.468099531471619,0.291111254869791
153,McCulloch,7984,0.001629167876109713,0.0015878231782583236,0.4999999999999999,0.5227235349929957,0.28952702399665153,0.3750585867206435,0.4574946650183147,0.47824147475986317,0.8296332026547215,0.17036679734527826,Texas,23.0,0.0,0.0005432903640045439,0.0599930299492466,0.0,48307.0,9.0,9/10,0,1,0,0,0,0,1,0,0.0021544538750733985,0.00024552397047335103,0.0017613033644897223,0.0001881854292364883,0.0012152777777777778,0.0015974785743583103,0.872572590261526,0.08203991658000809,0.242010811331976,0.03355309719511277,0.05274519627490274,0.3745187986702918,0,0,0,0,0,1,0,0,0.16379902403759258,0.1737105328240499,0.4481605351170568,0.6387665198237884,0.20512820512820515,0.16494845360824742,0.1549384142918469,0.6511932333098379,0.3488067666901621,K,Concho_Valley_RAC_K,0.0,0.0,167,4,27,0.00205620287868403,0.0009305850426564581,2.2289462099555882e-05,0.0001504538691720022,0.001730723586932005,0.0,0.030303030303030304,0.0013503326308375472,0.42043036902254544,0.002880761523046092,0.0,0.002390318329072391,0.16332665330661322,-3.1164738912501195,0.21050687930179995
154,McLennan,256623,0.0534573113984895,0.05525995391142062,0.19426751592356684,0.6040754181532689,0.5755925775714799,0.25712277986251664,0.2262434041808833,0.20538906529547557,0.9190592288290274,0.08094077117097243,Texas,2283.0,14.0,0.056008297525559345,0.1990231083176146,0.030661410424879548,48309.0,7.0,7,1,0,0,0,1,0,0,0,0.06250448018424043,0.04045299703989499,0.05866341092408382,0.013019536542715197,0.05381944444444445,0.05972195237786845,0.5755671911358224,0.43287568893744693,0.22790343020344606,0.07753657093683883,0.07267273704352036,0.420880076631692,0,0,0,0,0,0,0,1,0.19386408819808418,0.2580583111208815,0.46153846153846145,0.7775330396475768,0.3473193473193472,0.18556701030927833,0.15016676022851105,0.771825596616655,0.2281744033833451,M,Heart_of_Texas_RAC_M,0.021162128606819996,0.0065236051502145925,153,11,58,0.001283711860055214,0.00044136610019875896,3.173220328226372e-05,0.00016731525367011778,0.05538610320360769,0.15168539325842695,0.26262626262626265,0.040971094957987814,0.40543914097740436,0.008896318724354403,5.455473593559424e-05,0.08191146549168772,0.14537278420094848,-3.114995694380809,0.2106625221173716
156,Madison,14284,0.003425912190801165,0.002471257830635003,0.23566878980891726,0.4923062174507319,0.6740552005049378,0.25563087257837425,0.14817200202932757,0.2458484340655725,0.42130720081493434,0.5786927991850659,Texas,96.0,0.0,0.002346026571837803,0.1487432048324837,0.0,48313.0,7.0,7,0,1,0,0,0,0,1,0,0.0032028551165610487,0.0030493864557923993,0.0032624141864980084,0.0003242579703767183,0.0019097222222222224,0.002666062215314207,0.485931212976795,0.5876444264879792,0.24209326150456562,0.031576072927579815,0.04632850059654217,0.3364223310112091,0,0,0,0,0,0,1,0,0.0960961503705042,0.21116484845154027,0.42809364548494977,0.6409691629955945,0.11655011655011657,0.268041237113402,0.05595548657662715,0.3282650286980163,0.6717349713019838,N,Brazos_Valley_RAC_N,0.02289414391751132,0.014077253218884124,123,8,42,0.0014791790972289675,0.00034134902243745404,2.220156243495636e-05,0.0001165582027835209,0.002941050729070997,0.15168539325842695,0.26262626262626265,0.002202131698700841,0.3880859608459866,0.006720806496779613,0.0,0.01006042098656795,0.14547745729487538,-2.373681014677776,0.3051839689465369
157,Marion,9854,0.001976717989800922,0.002033121426976564,0.7579617834394904,0.38457354825575896,0.1465437828989865,0.4753605186180274,0.6925267375841813,0.651777425586263,0.9040190780710786,0.09598092192892071,Texas,37.0,1.0,0.000864325579098138,0.08019406319825072,0.13513513513513514,48315.0,4.0,4/5N,0,1,0,0,0,0,1,0,0.00212944110178216,0.002183143875983823,0.002381762504253147,0.0002605644404812915,0.0005208333333333333,0.002428599183990674,0.4513182943156071,0.6100632373015964,0.26983989316072976,0.03809845850054045,0.01831530257729233,0.46724876441354657,0,0,0,1,0,0,0,0,0.16502801373576717,0.10902420928251488,0.5618729096989966,0.7004405286343609,0.12587412587412586,0.38144329896907214,0.041888188092329026,0.0,0.9999999999999999,G,Piney_Woods_RAC_G,0.0998850343827316,0.13939914163090128,319,23,229,0.0020575855529206253,0.00032933757721107854,2.374534255753858e-05,0.00023642101937723192,0.002637363285367425,0.19662921348314605,0.030303030303030304,0.0014647862523592303,0.5422431036998814,0.0037548203775116702,0.00010148163182463974,0.00847842567728267,0.14288613760909274,-3.2809112157876537,0.19389168358237033
158,Martin,5771,0.0011473856151872131,0.001130307664438069,0.16878980891719741,0.8372203040635765,0.4305221041124103,0.3716473441113104,0.24966545176302601,0.08971888193880129,0.8413336809587582,0.15866631904124162,Texas,22.0,1.0,0.0004939003309132218,0.0815193811276668,0.2272727272727273,48317.0,9.0,9/10,1,0,0,0,0,0,0,1,0.0015355402530255542,0.00018068863627908953,0.0017412885535296118,8.39596530439717e-05,0.0008680555555555556,0.0006908015456684584,0.8842654713977331,0.08372500107770213,0.37959222233474704,0.019019430152880726,0.05212239115018733,0.21501558286481062,0,0,1,0,0,0,0,0,0.3273088740285559,0.36283696518369923,0.28428093645484953,0.634361233480176,0.2797202797202797,0.1237113402061856,0.13007297823861574,0.0,0.9999999999999999,J,Texas_J_RAC_J,0.04395590069289472,0.11888412017167384,770,48,172,0.0033299413748063547,0.0014618328726344887,9.112724400838371e-05,0.00032653929103004163,0.0009272786509201288,0.0,0.030303030303030304,0.0011467372463999383,0.2883850702656779,0.003812164269623982,0.00017328019407381737,0.0019976289052241526,0.19390053716860162,0.0,0.0
159,Mason,4274,0.0008438670657151858,0.0007987563666696158,0.7070063694267515,0.4565141998467698,0.15176644901569647,0.2667315679781166,0.4769704817489768,0.7179192252384545,0.7866385340142992,0.21336146598570016,Texas,35.0,0.0,0.0008396305625524769,0.18267688915202795,0.0,48319.0,9.0,9/10,0,1,0,0,0,0,1,0,0.0011490624022938544,3.932635024897831e-05,0.0005003702740027621,3.474192539750554e-05,0.0020833333333333333,0.0004209571918917169,0.9553099045932554,0.022711130853718654,0.10373592200873658,0.008932495986571575,0.1689087427202982,0.18160482694257035,0,0,1,0,0,0,0,0,0.22410988613771912,0.2677035530763101,0.2541806020066889,0.8942731277533036,0.3822843822843822,0.13402061855670103,0.13235148433114288,0.0,0.9999999999999999,K,Concho_Valley_RAC_K,0.0,0.0,167,4,27,0.00205620287868403,0.0009305850426564581,2.2289462099555882e-05,0.0001504538691720022,0.00045847958733888713,0.0,0.030303030303030304,0.0008418944275393021,0.16422974758414766,0.008189050070191857,0.0,0.001432650521513712,0.19700514740290126,0.0,0.0
160,Matagorda,36643,0.007785892030329624,0.007594083473410597,0.33439490445859865,0.6396413059100357,0.36801706280854707,0.2919734009003043,0.42913786254374275,0.30192434610045,0.8356340179996595,0.1643659820003407,Texas,295.0,5.0,0.007136859781696053,0.17947824098733928,0.0847457627118644,48321.0,6.0,6/5S,0,1,0,0,0,1,0,0,0.009236424088520814,0.004382230866933448,0.009787242559494024,0.002038192956653658,0.007986111111111112,0.006681346199512122,0.6584729351995429,0.3276471538105333,0.29332596174548836,0.08588799760223213,0.07552177872486221,0.3196859449375059,0,0,0,0,1,0,0,0,0.1879179468642689,0.2576736006155368,0.4448160535117056,0.6431718061674008,0.1841491841491841,0.5360824742268041,0.15944589373575935,0.640217500755211,0.35978249924478906,Q,Southeast_Texas_Trauma_RAC_Q,0.8238755348787052,0.5610300429184549,1243,70,915,0.001032355563290124,0.00018583895223310993,1.0465588621333625e-05,0.0001368001941217181,0.009358290740923652,0.6910112359550562,1.0,0.00718856784403493,0.5045541078560474,0.008050650874655459,0.00013645170973992305,0.011015301948786693,0.18036186993423028,-1.6094379124341003,0.4472135954999579
161,Maverick,58722,0.012495559438123041,0.012254338182323726,0.07961783439490444,0.8237229841908592,0.5175941575791985,0.3194093738626409,0.05134015184455232,0.10756750888283628,0.8438291339741493,0.15617086602585095,Texas,677.0,6.0,0.016545661085592925,0.259866653317331,0.044313146233382575,48323.0,8.0,8,0,1,0,0,0,1,0,0,0.017115447675260995,0.00044321859604929607,0.020935492264275563,0.0012014915866637328,0.0036458333333333334,0.0035727392440040584,0.9443167724729242,0.017496159380249954,0.43110797717829646,0.027342673036714595,0.021514133394238456,0.06363542853273305,0,0,0,0,1,0,0,0,0.09672871859750584,0.07581544887472175,0.6956521739130433,0.22466960352422904,0.10256410256410256,0.752577319587629,0.1902552587260179,0.9137045614741718,0.08629543852582822,P,Southwest_Texas_RAC_P,0.3501413749270153,0.45596566523605153,715,101,695,0.0019285136221430434,0.00024271910576171025,3.428619535934649e-05,0.00023592976014599808,0.02281636197184552,0.29213483146067415,0.2222222222222222,0.014773321301029532,0.8288402226001155,0.011528898879465958,0.00010217635639113109,0.015111933361290438,0.22991383127277681,-2.6658383522929006,0.263706331374945
162,Medina,51584,0.011293027494933165,0.010432280542109543,0.3853503184713375,0.5486963949925091,0.4067066153839278,0.5987817460884939,0.41657474842102205,0.2855365233869989,0.7596387022494688,0.24036129775053094,Texas,338.0,3.0,0.008248135526250804,0.14485148262673733,0.044378698224852076,48325.0,8.0,8,1,0,0,1,0,0,0,0,0.014572685746532147,0.001703787552678709,0.010407701699257449,0.0013086125233060415,0.016666666666666666,0.008170887032359735,0.8793200034180886,0.0880318739185999,0.18927772105691137,0.035523236195254965,0.11195967220635152,0.26817664886851433,0,0,0,0,1,0,0,0,0.17713717693836975,0.4015828089362755,0.24080267558528431,0.7488986784140967,0.28205128205128205,0.18556701030927833,0.19783376812072784,0.3870707884402376,0.6129292115597623,P,Southwest_Texas_RAC_P,0.3501413749270153,0.45596566523605153,715,101,695,0.0019285136221430434,0.00024271910576171025,3.428619535934649e-05,0.00023592976014599808,0.0096546071301684,0.29213483146067415,0.2222222222222222,0.007307423527922832,0.3370197229362177,0.00655241935483871,5.81575682382134e-05,0.012801318424623337,0.1302147952853598,-2.498151876538021,0.2867696673382022
163,Menard,2138,0.00036507724119593145,0.0003707308030956022,0.8439490445859871,0.38355747649795413,0.06980796177952786,0.1788698971968845,0.6248761234497824,0.8394016082884996,0.8596081908482744,0.14039180915172533,Texas,12.0,0.0,0.0002716451820022719,0.12313343243728334,0.0,48327.0,9.0,9/10,0,1,0,0,0,0,1,0,0.0005091014466228944,3.826347591792484e-05,0.000580429517843204,5.790320899584255e-06,0.0,0.00021587548302139326,0.9196384148357633,0.0474666032357485,0.39682549455299926,0.0021725733592773775,0.0,0.22902120209640633,0,0,1,0,0,0,0,0,0.1401590457256461,0.07975873155450525,0.5518394648829431,0.6696035242290748,0.1818181818181818,0.28865979381443296,0.12792655945580028,0.0,0.9999999999999999,K,Concho_Valley_RAC_K,0.0,0.0,167,4,27,0.00205620287868403,0.0009305850426564581,2.2289462099555882e-05,0.0001504538691720022,0.00034938798134828377,0.0,0.030303030303030304,0.0003279536462832837,0.3258358876929841,0.005612722170252572,0.0,0.0006934610122590761,0.1753975678203929,0.0,0.0
164,Midland,176832,0.038281383924888134,0.036600819820616845,0.15286624203821664,0.7421354783631825,0.6256253530084346,0.1889438423585057,0.1553558606250811,0.05475171747922436,0.8085193684753109,0.19148063152468886,Texas,1020.0,19.0,0.024695016545661082,0.1267264916457794,0.09313725490196079,48329.0,9.0,9/10,1,0,0,0,0,0,0,1,0.04726651567492546,0.012971318336176521,0.04129055501070793,0.011609593403666432,0.0375,0.032402910001511125,0.7543148625723985,0.19960282938593718,0.23596877137171524,0.10235199217071364,0.07348493143185612,0.3176706534432924,0,0,0,0,0,0,0,1,0.9457256461232604,0.6885356269407272,0.16722408026755856,0.7687224669603523,0.4405594405594405,0.10309278350515463,0.12766238483637685,0.8831940388681905,0.11680596113180948,J,Texas_J_RAC_J,0.04395590069289472,0.11888412017167384,770,48,172,0.0033299413748063547,0.0014618328726344887,9.112724400838371e-05,0.00032653929103004163,0.02268663141337021,0.0,0.030303030303030304,0.03207782846263474,0.19174728599143182,0.005768186753528773,0.00010744661599710459,0.0649682063488471,0.1652698606587043,0.0,0.0
