,County,Population_Estimate,Population_Male,Population_Female,MEDIAN_AGE_TOT,Age017_Per_Pop_Est,Age1844_Per_Pop_Est,Age4554_Per_Pop_Est,Age_5564_Per_Pop_Est,Age_65_plus_Per_Pop_Est,Pop_Female_Ratio,Pop_Male_Ratio,State,Confirmed,Deaths,Active,Incidence_Rate,Lethality_Rate,FIPS,Public_Health_Region,Health_Service_Region,Metro_Area_Metro,Metro_Area_Non-Metro,NCHS_Urban_Rural_Classification_2013_Large Central Metro,NCHS_Urban_Rural_Classification_2013_Large Fringe Metro,NCHS_Urban_Rural_Classification_2013_Medium Metro,NCHS_Urban_Rural_Classification_2013_Micropolitan,NCHS_Urban_Rural_Classification_2013_Non-core,NCHS_Urban_Rural_Classification_2013_Small Metro,White,Black,American_Indian_Alaskan_Native,Asian,Native_Hawaiian_Other_Pacific_Islander,Two_Or_More_Races,White_Pop_Ratio,Black_Pop_Ratio,American_Indian_Alaskan_Native_Pop_Ratio,Asian_Pop_Ratio,Native_Hawaiian_Other_Pacific_Islander_Pop_Ratio,Two_Or_More_Races_Pop_Ratio,Social_Distancing_Score_B,Social_Distancing_Score_B-,Social_Distancing_Score_C,Social_Distancing_Score_C-,Social_Distancing_Score_D,Social_Distancing_Score_D+,Social_Distancing_Score_D-,Social_Distancing_Score_F,Per_Capita_Income,Median_Household_Income,Percent_Population_Poverty,Percentage_High_School_Graduate_Or_Higher,Percentage_Bachelors_Degree_Or_Higher,Unemployment_Rate_Percentage,Land_Area,Percent_Urban,Percent_Rural,Trauma_Area_Letter,Service_Area_RAC,Trauma_Service_Area_Population_Estimate,Total_Staffed_Hospital_Beds,Available_Hospital_Beds,Available_ICU_Beds,Available_Ventilators,Total_Staffed_Hospital_Beds_Ratio,Available_Hospital_Beds_Ratio,Available_ICU_Beds_Ratio,Available_Ventilators_Ratio,Medicaid_Caseload,Nursing_Homes_With_Cases_In_HSR,Assisted_Living_Facilities_With_Cases_In_HSR,# Uninsured,Medicaid_Caseload_Ratio,Confirmed_Per_Capita,Deaths_Per_Capita,Population_Density,Log_Lethality,Sqrt_Lethality,Sq_Lethality
20,Burnet,48155,0.009420125268032783,0.009741042540241338,0.6756756756756754,0.29707867178567315,0.18150825135444493,0.356551895725733,0.6515865049011043,0.6595619746233713,0.8944142080282989,0.10558579197170026,Texas,215.0,3.0,0.004522315029901646,0.07305115231478083,0.09612403100775194,48053.0,7.0,7,0,1,0,0,0,0,1,0,0.012973212565865047,0.0010033928282922764,0.011053706596179262,0.0012970769444573121,0.007465277777777778,0.00740692752872074,0.8992872133847889,0.04847753772511498,0.2665790721295728,0.0346482128877203,0.05371956279137135,0.27279726002897753,0,0,0,0,0,0,0,1,0.20583050571128708,0.3657497732955951,0.19732441471571907,0.8337028824833703,0.3659673659673659,0.1237113402061856,0.14324868738235974,0.4463800221528547,0.5536199778471453,O,Capital _Area_Trauma_RAC_O,0.2779464353633885,0.20988533580229327,753,70,374,0.001425018954646509,0.00031699830807941547,2.9468634217209935e-05,0.00015744670281766452,0.006972782845302441,0.15168539325842695,0.26262626262626265,0.007488091632478868,0.1955083627889453,0.00446474924722251,6.229882670543038e-05,0.015549147715496038,-2.342115931750681,0.310038757267139,0.009239829337179256
21,Caldwell,43664,0.008748572951327001,0.008509818599953803,0.35521235521235517,0.3990190234372806,0.4709947688024866,0.47668268655073387,0.3575564479542799,0.2852493970648874,0.800383763753155,0.19961623624684455,Texas,580.0,4.0,0.01351752088172787,0.2821753982826995,0.04750957854406131,48055.0,7.0,7,1,0,0,1,0,0,0,0,0.010969138480145624,0.003014430149403491,0.01361688493732228,0.0012681243340899615,0.008159722222222223,0.008054763755722553,0.7774389767842085,0.1832640670509117,0.4067022992049862,0.038312588517278895,0.06475595918103408,0.33875185305702005,0,0,0,0,0,0,0,1,0.07491415237571203,0.30930724629716144,0.3010033444816054,0.6784922394678492,0.17249417249417245,0.1958762886597938,0.06901561932437342,0.5811096566307522,0.4188903433692478,O,Capital _Area_Trauma_RAC_O,0.2779464353633885,0.20988533580229327,753,70,374,0.001425018954646509,0.00031699830807941547,2.9468634217209935e-05,0.00015744670281766452,0.010282200084062736,0.15168539325842695,0.26262626262626265,0.007481483521022054,0.4365632631865002,0.013283253939171858,9.160864785635764e-05,0.026048586534916894,-3.046823934711702,0.21796692075647925,0.0022571600534343306
22,Calhoun,21290,0.004001083038513311,0.0037573194809048596,0.4555984555984556,0.4311579351266257,0.3078926059626904,0.36740596589365526,0.4382917232023489,0.46397980983805553,0.7426260986002733,0.25737390139972627,Texas,126.0,3.0,0.002322937774922157,0.10752034560997287,0.164021164021164,48057.0,8.0,8,0,1,0,0,0,1,0,0,0.004930052777512365,0.0006675113306859636,0.0030437742801073327,0.0032455876221800157,0.0020833333333333333,0.002623736719357346,0.7877212854786355,0.0807877636487091,0.1497229445942228,0.24605736614166265,0.033908687946761606,0.2313322143636594,0,0,0,0,0,0,0,1,0.12586229735375337,0.3023961968618615,0.30434782608695654,0.7095343680709536,0.18881118881118883,0.39175257731958757,0.06267542845821088,0.5565401268754406,0.4434598731245594,S,Golden_Crescent_RAC_S,0.000913219122086955,0.006552239868955201,133,15,40,0.0028392045941544528,0.0007124796434387589,8.03548470043713e-05,0.00021427959201165682,0.004107275851135216,0.29213483146067415,0.2222222222222222,0.002932900134915609,0.3519284899161811,0.005918271488961954,0.00014091122592766557,0.013428789634371044,-1.807759810574496,0.4049952641959706,0.02690294224685759
23,Cameron,423163,0.08756700017580127,0.09080160645007916,0.1930501930501929,0.7099426412069245,0.3919312154582021,0.36155936521842547,0.13038922582741275,0.2350002700951015,0.9110343701055394,0.08896562989446011,Texas,3246.0,71.0,0.07774427914792664,0.14908031963009877,0.15068118025604163,48061.0,11.0,11,1,0,0,0,1,0,0,0,0.12452244883505753,0.0036479281638761574,0.05703071809043213,0.009615161902997174,0.0546875,0.025362788287121015,0.9648485637565296,0.012302706102295016,0.08813645789096375,0.026364970269954418,0.04478249307630171,0.0606519170327878,0,0,0,0,0,0,0,1,0.02486269474928421,0.11032947706850593,0.7625418060200668,0.37915742793791574,0.22144522144522147,0.5051546391752578,0.1262259353432619,0.9221629241768201,0.07783707582317995,V,Lower_Rio_Grande_Valley_RAC_V,0.15260252261119156,0.18403247631935046,408,36,177,0.0021817730262967904,0.0002945610174484085,2.599067801015369e-05,0.000127787500216589,0.15647762382662428,0.07303370786516855,0.0,0.11437980120598035,0.7665903840824078,0.007670802976630755,0.00016778404539149217,0.1567788734424704,-1.892589063324349,0.38817673842728084,0.02270481808335371
24,Camp,13094,0.0020471652151298598,0.002228089609161216,0.42471042471042453,0.5430872464164176,0.23953936579720259,0.33361678135824957,0.3881711697629713,0.4804111601896842,0.9216954862029976,0.07830451379700154,Texas,130.0,2.0,0.002446498294864825,0.20261307259967778,0.105982905982906,48063.0,4.0,4/5N,0,1,0,0,0,0,1,0,0.0022684348105073927,0.002261885528184284,0.001882334094276903,0.00035611710751841386,0.003993055555555556,0.003357951109959402,0.5440740209903876,0.4787741778156625,0.18258975860800258,0.038849509750852954,0.10567223681896769,0.5351838475999515,0,0,0,0,0,0,1,0,0.12578078032178852,0.18738149542469296,0.4581939799331104,0.7250554323725058,0.1794871794871795,0.3711340206185567,0.01132648680777994,0.38787634679287086,0.6121236532071291,G,Piney_Woods_RAC_G,0.0998850343827316,0.11366711772665763,554,89,231,0.0020999142070449333,0.0005719530337772336,9.188415163569276e-05,0.00023848583177353964,0.0031530900429899787,0.19662921348314605,0.030303030303030304,0.001593656213001459,0.5113568666542011,0.009928211394531847,0.0001527417137620284,0.02166946999564124,-2.2444774621867647,0.3255501589354642,0.01123237636058149
25,Cass,30026,0.005533248897392366,0.005929770075989405,0.6640926640926639,0.34964243324273214,0.15556441332356485,0.48930067808846767,0.5403547965001103,0.6592181051040397,0.9383360494773276,0.06166395052267193,Texas,52.0,2.0,0.0005189541837592053,0.008242072721096172,0.26495726495726496,48067.0,4.0,4/5N,0,1,0,0,0,0,1,0,0.006460963903160942,0.005398551032729313,0.003964916496455605,0.0003908602399592347,0.002777777777777778,0.004847974432063574,0.5762544249953225,0.4936083444867038,0.11677718239113777,0.012250402429484199,0.03205737100675213,0.2995469448756113,0,0,0,0,1,0,0,0,0.10789798143449603,0.1934269462229672,0.511705685618729,0.8292682926829271,0.16550116550116548,0.41237113402061853,0.13368886834197405,0.26170576981170074,0.7382942301882993,F,Northeast_Texas_RAC_F,0.011881594653991214,0.06872729862545403,819,99,79,0.00513300820622766,0.002996388967142162,0.00036220086416004156,0.0002890289724105382,0.006943287147987288,0.19662921348314605,0.030303030303030304,0.003269913819213084,0.43722858598545633,0.0017318324119096782,6.6608938919603e-05,0.010127822816875768,-1.3281867303126098,0.5147399974329419,0.0702023522536343
26,Castro,7530,0.0009782421326790616,0.0009361685626082222,0.29729729729729715,0.6523430194506348,0.30640565013350807,0.12152397064544584,0.369654856291328,0.3561013507126952,0.7450468112573954,0.25495318874260464,Texas,110.0,1.0,0.001976968319082687,0.31359630349539847,0.06262626262626263,48069.0,1.0,1,0,1,0,0,0,0,1,0,0.001281508455727363,0.0001743182455931497,0.002142656894549241,0.00010422939732246259,0.00017361111111111112,0.00043189081800120924,0.8893166012439562,0.0675659656256393,0.4789011814552618,0.02036364107591952,0.007989331190643587,0.16719314116820386,0,0,1,0,0,0,0,0,0.16782318955766823,0.21451732571240145,0.4147157190635451,0.4878048780487805,0.1351981351981352,0.13402061855670103,0.12667173001353896,0.5461685630852885,0.45383143691471145,B,B_RAC_B,0.04229071555496319,0.06117797877644042,382,36,140,0.0025254098679855135,0.0007437984345184781,7.009618754624401e-05,0.00027259628490206006,0.0013641760008258794,0.02247191011235955,0.09090909090909091,0.0012434263057903576,0.418591006485993,0.014608233731739707,0.00013280212483399734,0.0022969240117930063,-2.770570558083544,0.25025239784318276,0.003922048770533619
27,Chambers,43837,0.008788780542263525,0.008543117706863324,0.301158301158301,0.610905506356487,0.4393270942325459,0.5839121477464011,0.2314344807307891,0.14749956587033342,0.7993861938111801,0.20061380618881985,Texas,469.0,2.0,0.010823901546977708,0.22088522247668807,0.029376924899312956,48071.0,6.0,6/5S,1,0,0,1,0,0,0,0,0.010847031909804761,0.0038254351578643035,0.008730826224518403,0.0016560893130124611,0.009548611111111112,0.007104603956119893,0.748654482669525,0.23413540589060694,0.21790479569671434,0.05289704266102803,0.07547919594418052,0.2918172065747847,0,0,0,0,0,0,0,1,0.2787576804328555,0.8166442252205215,0.1137123745819398,0.7827050997782705,0.32167832167832167,0.4639175257731959,0.07760129445563518,0.5465713422616051,0.4534286577383949,R,East_Texas_Gulf_Coast_RAC_R,0.14299884958439354,0.09564845808703085,304,12,196,0.001360334301581761,0.00023219630975904285,9.165643806278008e-06,0.0001497055155025408,0.0056956191515562665,0.6910112359550562,1.0,0.0057666785979790195,0.1587020038485712,0.010698724821497821,4.56235600063873e-05,0.023833515946238566,-3.527545780177462,0.17139698042647356,0.0008630037165398735
28,Cherokee,52646,0.010799587829418868,0.010274671266158497,0.4208494208494209,0.49552787583403335,0.3044065753132933,0.4775026264795761,0.32783772091150154,0.42808127561567366,0.7678132791408099,0.23218672085918968,Texas,286.0,2.0,0.006301586517076064,0.0960009104374887,0.04817404817404817,48073.0,4.0,4/5N,0,1,0,0,0,1,0,0,0.012176467194390913,0.008059030110288178,0.01676078337138051,0.0008367304396164357,0.006076388888888889,0.01113198583398117,0.6031928960101911,0.417419472374144,0.41341325416724434,0.016085478248526765,0.03999521778091626,0.3918256439674527,0,0,0,0,0,0,1,0,0.08306585557219864,0.1842076337555989,0.41137123745819393,0.6895787139689578,0.23543123543123537,0.25773195876288657,0.15285803916388735,0.3720672641224449,0.627932735877555,G,Piney_Woods_RAC_G,0.0998850343827316,0.11366711772665763,554,89,231,0.0020999142070449333,0.0005719530337772336,9.188415163569276e-05,0.00023848583177353964,0.013099039177659958,0.19662921348314605,0.030303030303030304,0.00879539634901842,0.4671935955369916,0.005432511491851233,3.7989590852106524e-05,0.016075915921096737,-3.0329348225510353,0.21948587237917652,0.0023207389174755137
29,Collin,1034730,0.21728353238229547,0.22075537548747362,0.38223938223938214,0.5105750292916407,0.45221461237725,0.905054721748604,0.26488095242652276,0.1130055441384854,0.8788615525931518,0.12113844740684776,Texas,3948.0,53.0,0.09553699401967083,0.05765440956321964,0.0924800180119329,48085.0,3.0,2/3,1,0,1,0,0,0,0,0,0.21790192217110366,0.11942287905715086,0.14167567784052224,0.48813522027145967,0.17881944444444445,0.3118251705968731,0.3310714872185214,0.31024881778314856,0.0902345468696357,0.7762619239389362,0.059884659555161826,0.5644056078020205,0,0,0,0,0,0,0,1,0.40308134380827204,0.91863372811959,0.043478260869565244,0.9999999999999998,0.9999999999999999,0.1443298969072165,0.11790443483142356,0.9541838686939886,0.04581613130601148,E,North_Central_Texas_RAC_E,1.0,1.0,2692,352,1258,0.0017919377035870933,0.00033316501816813693,4.356392510965238e-05,0.00015569152780665538,0.08180041736411701,1.0,0.9292929292929293,0.11444478096863901,0.0,0.003815488098344496,5.1221091492466635e-05,0.40711120604153983,-2.380762679292378,0.304105274554607,0.008552553731487432
30,Colorado,21493,0.003955314823298332,0.0038879868624485557,0.6100386100386099,0.3867004215351051,0.17447160200220868,0.3225026831289479,0.5440410521686825,0.6465603289014358,0.8065821838884548,0.19341781611154474,Texas,143.0,0.0,0.0028171798546928286,0.12495168473058754,0.0,48089.0,6.0,6/5S,0,1,0,0,0,0,1,0,0.004616238891736346,0.002822042329572027,0.004105090311986864,0.00039954602306943994,0.002777777777777778,0.004027381877861277,0.6595036733420339,0.3597296292586464,0.2296721564144409,0.02245253700426986,0.044784563432221626,0.3651112297625454,0,0,0,0,1,0,0,0,0.2089383425549476,0.24981451457778026,0.2876254180602007,0.7383592017738358,0.25874125874125864,0.18556701030927833,0.13755242215104185,0.3764978350619273,0.6235021649380726,Q,Southeast_Texas_Trauma_RAC_Q,0.8238755348787052,0.9346912613061747,2388,194,1220,0.0020276330411789513,0.00035702608039635275,2.9004631321981758e-05,0.00018240025882895744,0.003686962164394269,0.6910112359550562,1.0,0.0031939205374597315,0.2951711579943205,0.0066533289908342255,0.0,0.00692420403993318,0.0,0.0,0.0
31,Comal,156209,0.03240346863187683,0.032638182863520875,0.555984555984556,0.3633665914202342,0.2633284524934082,0.6405711204517193,0.5574337307636397,0.4433819500356957,0.8619719514322051,0.1380280485677945,Texas,825.0,15.0,0.01930015321504473,0.09241707848355793,0.12525252525252525,48091.0,8.0,8,1,0,0,1,0,0,0,0,0.04344948619081533,0.0044121648625436855,0.026412751812247184,0.006349307453560013,0.03142361111111111,0.03291008033169214,0.870878091353483,0.06753809784729903,0.14992796452216278,0.05657614983780332,0.06970724580314748,0.3794081976928505,0,0,0,0,0,0,0,1,0.3235309102395582,0.6381660300623782,0.06688963210702342,0.9534368070953436,0.634032634032634,0.1443298969072165,0.07137667998547038,0.5422414661162018,0.45775853388379817,P,Southwest_Texas_RAC_P,0.3501413749270153,0.3177124136457517,1008,125,496,0.0016630502085686974,0.00034218301903189366,4.24334100982011e-05,0.00016837577126966195,0.016427628619675106,0.29213483146067415,0.2222222222222222,0.01737492772378094,0.07488351684395883,0.005281385835643273,9.602519701169587e-05,0.09203383021350268,-2.0774233775235986,0.35391033504621655,0.015688195082134475
32,Comanche,13635,0.002231949037306228,0.0022740339465427096,0.7027027027027026,0.3473436223095707,0.11954398629585894,0.4813325115513445,0.49991201442025335,0.7342463760851573,0.8409627934374657,0.1590372065625334,Texas,85.0,2.0,0.0013344536153808138,0.1150065850682033,0.16209150326797386,48093.0,2.0,2/3,0,1,0,0,0,0,1,0,0.0030975384231218556,0.00011692077448321016,0.0030037246185269733,0.00022293509982860052,0.0012152777777777778,0.001727563272004837,0.9269309140859237,0.020177961321216506,0.30750433914868264,0.020527548506227507,0.03088504928924265,0.2612045778139519,0,0,0,1,0,0,0,0,0.16455231865007797,0.30467698057211945,0.37792642140468224,0.6962305986696233,0.22610722610722608,0.1752577319587629,0.13383746656539974,0.287382942301883,0.7126170576981169,D,Big_Country_RAC_D,0.016139866438380873,0.032974859340502816,427,19,58,0.0029351211185384986,0.0013910063458556481,6.189489595142228e-05,0.0001889423139569733,0.0024673150804126447,1.0,0.9292929292929293,0.001996751011867067,0.3504260254908249,0.0062339567290062336,0.00014668133480014669,0.004325237730028638,-1.819594268221499,0.40260589075170505,0.02627365543167158
33,Cooke,41257,0.008127066253127316,0.008107700270945139,0.49034749034749026,0.4164046873186693,0.27295783078682734,0.4117208771074736,0.5093134608701653,0.4742104832134677,0.8380277118850623,0.1619722881149368,Texas,83.0,0.0,0.0013344536153808138,0.014880816193102955,0.0,48097.0,3.0,2/3,0,1,0,0,0,1,0,0,0.01070844095246788,0.0015433542231783743,0.010693259641956025,0.0011957428081715846,0.004340277777777778,0.00831389824652328,0.8483945196434834,0.0951267270177098,0.31994064606124567,0.03830282801364976,0.03645421617273809,0.37554582072258635,0,0,0,0,0,0,0,1,0.2838626845596552,0.301874089747465,0.32441471571906355,0.8337028824833703,0.33333333333333337,0.16494845360824742,0.12343559092560182,0.4125465713422616,0.5874534286577384,E,North_Central_Texas_RAC_E,1.0,1.0,2692,352,1258,0.0017919377035870933,0.00033316501816813693,4.356392510965238e-05,0.00015569152780665538,0.006680775441882415,1.0,0.9292929292929293,0.006493570858228476,0.2445364473295385,0.0020117798191821995,0.0,0.015136519155604952,0.0,0.0,0.0
34,Coryell,75951,0.015505586930308695,0.01546048028271363,0.18918918918918926,0.3679604835876604,0.8081177119654176,0.3253180467800818,0.03612603189315389,0.08087440036024579,0.8425564042903089,0.1574435957096907,Texas,356.0,2.0,0.008031433796273415,0.07832717769518475,0.0387016229712859,48099.0,7.0,7,1,0,0,0,1,0,0,0,0.016163857248871812,0.0142717748998733,0.017401577956666265,0.004736647056098577,0.12899305555555557,0.03608447784400103,0.42729820721585154,0.5139810097183333,0.2577068206495127,0.0933091106912554,0.5885193118207902,0.9382707999584963,0,0,0,0,0,0,0,1,0.07825635068627157,0.24762990849385835,0.3311036789297659,0.8669623059866962,0.1818181818181818,0.2371134020618557,0.15272595185417562,0.8113986506897594,0.1886013493102407,L,Central_Texas_RAC_L,0.03939575398041395,0.04437005911259882,291,25,158,0.0021621819901040946,0.0005930206966260995,5.0946795242792045e-05,0.00032198374593444575,0.01220974390360806,0.15168539325842695,0.26262626262626265,0.008426443459346348,0.22886187820771375,0.00468723255783334,2.633276717883899e-05,0.02342880913603826,-3.251873742583213,0.1967272806991595,0.0014978156206115643
35,Crane,4797,0.0003601573571122736,0.00039326666767828503,0.26254826254826247,0.6636419998142442,0.41041642853131666,0.34144740404251794,0.3128367091948838,0.1657277477437623,0.8032908016104972,0.19670919838950196,Texas,62.0,9.0,0.000593090495724806,0.27367361808969964,1.0,48103.0,9.0,9/10,0,1,0,0,0,0,1,0,0.00047652089075522004,0.00014668242616984548,0.0008410428931875524,9.554361421225738e-05,0.0010416666666666667,0.00035630992485099767,0.8538839448492996,0.09683131903661835,0.37719339754575126,0.03563361124796012,0.07524660896253435,0.267515803360755,0,0,1,0,0,0,0,0,0.21848602492383257,0.43844631914484355,0.16722408026755856,0.5388026607538803,0.13053613053613053,0.3402061855670103,0.10862530132417529,0.8992045111267747,0.10079548887322526,J,Texas_J_RAC_J,0.04395590069289472,0.06124919877501603,508,26,212,0.0024642325567267092,0.0009644299990887276,4.9360590504541174e-05,0.000402478661037028,0.00027430998503093353,0.0,0.030303030303030304,7.929733748175888e-05,0.1783814121203034,0.012924744632061705,0.001876172607879925,0.0015317026559332064,0.0,1.0,1.0
36,Crosby,5737,0.0005436579583013063,0.0006086570933841841,0.4362934362934363,0.5303016733533714,0.2632423820258666,0.2620845871138737,0.40637402221238417,0.47405680711448783,0.8541356668290581,0.14586433317094105,Texas,34.0,1.0,9.884841595413432e-05,0.10771411245486806,0.2026143790849673,48107.0,1.0,1,1,0,0,0,1,0,0,0,0.0007469869440602326,0.00020514281341145056,0.0006608194160759342,1.1581044146940291e-05,0.0006944444444444445,0.0007774034724021767,0.8615453521845542,0.10743943288549537,0.23983618560075437,0.003425828561696386,0.041945033198916654,0.3662692800591747,0,0,1,0,0,0,0,0,0.045415176433426074,0.10765024319199801,0.6220735785953176,0.5277161862527717,0.1118881118881119,0.21649484536082472,0.12762936300894892,0.0,0.9999999999999999,B,B_RAC_B,0.04229071555496319,0.06117797877644042,382,36,140,0.0025254098679855135,0.0007437984345184781,7.009618754624401e-05,0.00027259628490206006,0.001219647083981624,0.02247191011235955,0.09090909090909091,0.0003193920537459732,0.5484810834490682,0.005926442391493812,0.0001743071291615827,0.0016188557973381697,-1.5964507169072892,0.45012706993133317,0.04105258661198683
37,Dallam,7287,0.0009666931437930387,0.0008451229032100339,0.1660231660231659,0.8033920735991198,0.3546447887171843,0.5032044803083249,0.14924800791187365,0.13635342573106413,0.6578243457783173,0.3421756542216823,Texas,104.0,1.0,0.0018286956951514854,0.30562256364218937,0.06623931623931624,48111.0,1.0,1,0,1,0,0,0,0,1,0,0.0011789389366410376,0.00016156325201316314,0.002703352156674276,0.00017950618427757447,0.0017361111111111112,0.000885376176902479,0.8554894478876267,0.06533417975148423,0.6283862658166681,0.03868859637740209,0.08255751868470732,0.3051567453930254,0,0,0,0,0,1,0,0,0.2632184962145529,0.28181418482591847,0.23411371237458192,0.5365853658536586,0.10489510489510492,0.010309278350515483,0.2271736617904435,0.7699123955291511,0.23008760447084886,A,Panhandle_RAC_A,0.03299360063124136,0.04985399900292002,407,35,109,0.0025856173331788323,0.0009247330884040288,7.952250145980592e-05,0.00024765579026053843,0.0009866310751919063,0.02247191011235955,0.09090909090909091,0.0012775682149838929,0.3031910898607405,0.014271991217236175,0.00013723068478111705,0.0011134431911959774,-2.7144810914325004,0.2573699987164709,0.004387647015852144
38,Dallas,2635516,0.5554631636444674,0.5622469900136401,0.24710424710424705,0.5189053983735887,0.5551051573280249,0.505540483580561,0.2397896164346781,0.1043944283864554,0.8731648362858695,0.12683516371413006,Texas,30361.0,436.0,0.7387930608412001,0.24035985075663274,0.09892808390881577,48113.0,3.0,2/3,1,0,1,0,0,0,0,0,0.5346048494013879,0.6603993588489893,0.5702471064119508,0.5131010561912261,0.48836805555555557,0.5554007946791051,0.2694490288276741,0.6874736103925682,0.2226436065865816,0.31345543307752805,0.06421100629014641,0.3743598206433849,0,0,0,0,0,0,0,1,0.3329665066894915,0.4089197878596357,0.30434782608695654,0.6541019955654104,0.5221445221445221,0.18556701030927833,0.12313839447875045,1.0,0.0,E,North_Central_Texas_RAC_E,1.0,1.0,2692,352,1258,0.0017919377035870933,0.00033316501816813693,4.356392510965238e-05,0.00015569152780665538,0.5578830938036913,1.0,0.9292929292929293,0.5836889782207659,0.3483128662954562,0.011519945240324854,0.00016543249974578035,1.0000000000000002,-2.3133621179856294,0.3145283515182944,0.009786765785869695
